"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"20/11/2017 06:00:00 - 20/11/2017 07:00:00","BZN|GB","Without Sequence","46.67","",""
"20/11/2017 07:00:00 - 20/11/2017 08:00:00","BZN|GB","Without Sequence","45.00","",""
"20/11/2017 08:00:00 - 20/11/2017 09:00:00","BZN|GB","Without Sequence","48.00","",""
"20/11/2017 09:00:00 - 20/11/2017 10:00:00","BZN|GB","Without Sequence","49.00","",""
"20/11/2017 10:00:00 - 20/11/2017 11:00:00","BZN|GB","Without Sequence","50.88","",""
"20/11/2017 11:00:00 - 20/11/2017 12:00:00","BZN|GB","Without Sequence","53.87","",""
"20/11/2017 12:00:00 - 20/11/2017 13:00:00","BZN|GB","Without Sequence","55.00","",""
"20/11/2017 13:00:00 - 20/11/2017 14:00:00","BZN|GB","Without Sequence","48.82","",""
"20/11/2017 14:00:00 - 20/11/2017 15:00:00","BZN|GB","Without Sequence","46.86","",""
"20/11/2017 15:00:00 - 20/11/2017 16:00:00","BZN|GB","Without Sequence","47.08","",""
"20/11/2017 16:00:00 - 20/11/2017 17:00:00","BZN|GB","Without Sequence","64.00","",""
"20/11/2017 17:00:00 - 20/11/2017 18:00:00","BZN|GB","Without Sequence","69.97","",""
"20/11/2017 18:00:00 - 20/11/2017 19:00:00","BZN|GB","Without Sequence","69.26","",""
"20/11/2017 19:00:00 - 20/11/2017 20:00:00","BZN|GB","Without Sequence","65.30","",""
"20/11/2017 20:00:00 - 20/11/2017 21:00:00","BZN|GB","Without Sequence","55.15","",""
"20/11/2017 21:00:00 - 20/11/2017 22:00:00","BZN|GB","Without Sequence","50.58","",""
"20/11/2017 22:00:00 - 20/11/2017 23:00:00","BZN|GB","Without Sequence","42.59","",""
"20/11/2017 23:00:00 - 21/11/2017 00:00:00","BZN|GB","Without Sequence","46.82","",""
"21/11/2017 00:00:00 - 21/11/2017 01:00:00","BZN|GB","Without Sequence","44.55","",""
"21/11/2017 01:00:00 - 21/11/2017 02:00:00","BZN|GB","Without Sequence","42.29","",""
"21/11/2017 02:00:00 - 21/11/2017 03:00:00","BZN|GB","Without Sequence","38.79","",""
"21/11/2017 03:00:00 - 21/11/2017 04:00:00","BZN|GB","Without Sequence","35.50","",""
"21/11/2017 04:00:00 - 21/11/2017 05:00:00","BZN|GB","Without Sequence","40.49","",""
"21/11/2017 05:00:00 - 21/11/2017 06:00:00","BZN|GB","Without Sequence","45.02","",""
"21/11/2017 06:00:00 - 21/11/2017 07:00:00","BZN|GB","Without Sequence","57.21","",""
"21/11/2017 07:00:00 - 21/11/2017 08:00:00","BZN|GB","Without Sequence","60.01","",""
"21/11/2017 08:00:00 - 21/11/2017 09:00:00","BZN|GB","Without Sequence","59.37","",""
"21/11/2017 09:00:00 - 21/11/2017 10:00:00","BZN|GB","Without Sequence","61.98","",""
"21/11/2017 10:00:00 - 21/11/2017 11:00:00","BZN|GB","Without Sequence","55.24","",""
"21/11/2017 11:00:00 - 21/11/2017 12:00:00","BZN|GB","Without Sequence","46.00","",""
"21/11/2017 12:00:00 - 21/11/2017 13:00:00","BZN|GB","Without Sequence","47.79","",""
"21/11/2017 13:00:00 - 21/11/2017 14:00:00","BZN|GB","Without Sequence","49.80","",""
"21/11/2017 14:00:00 - 21/11/2017 15:00:00","BZN|GB","Without Sequence","43.15","",""
"21/11/2017 15:00:00 - 21/11/2017 16:00:00","BZN|GB","Without Sequence","44.98","",""
"21/11/2017 16:00:00 - 21/11/2017 17:00:00","BZN|GB","Without Sequence","59.13","",""
"21/11/2017 17:00:00 - 21/11/2017 18:00:00","BZN|GB","Without Sequence","65.17","",""
"21/11/2017 18:00:00 - 21/11/2017 19:00:00","BZN|GB","Without Sequence","57.00","",""
"21/11/2017 19:00:00 - 21/11/2017 20:00:00","BZN|GB","Without Sequence","57.39","",""
"21/11/2017 20:00:00 - 21/11/2017 21:00:00","BZN|GB","Without Sequence","48.92","",""
"21/11/2017 21:00:00 - 21/11/2017 22:00:00","BZN|GB","Without Sequence","43.03","",""
"21/11/2017 22:00:00 - 21/11/2017 23:00:00","BZN|GB","Without Sequence","40.60","",""
"21/11/2017 23:00:00 - 22/11/2017 00:00:00","BZN|GB","Without Sequence","44.97","",""
"22/11/2017 00:00:00 - 22/11/2017 01:00:00","BZN|GB","Without Sequence","44.99","",""
"22/11/2017 01:00:00 - 22/11/2017 02:00:00","BZN|GB","Without Sequence","42.96","",""
"22/11/2017 02:00:00 - 22/11/2017 03:00:00","BZN|GB","Without Sequence","41.07","",""
"22/11/2017 03:00:00 - 22/11/2017 04:00:00","BZN|GB","Without Sequence","40.84","",""
"22/11/2017 04:00:00 - 22/11/2017 05:00:00","BZN|GB","Without Sequence","43.99","",""
"22/11/2017 05:00:00 - 22/11/2017 06:00:00","BZN|GB","Without Sequence","53.78","",""
"22/11/2017 06:00:00 - 22/11/2017 07:00:00","BZN|GB","Without Sequence","52.02","",""
"22/11/2017 07:00:00 - 22/11/2017 08:00:00","BZN|GB","Without Sequence","52.83","",""
"22/11/2017 08:00:00 - 22/11/2017 09:00:00","BZN|GB","Without Sequence","62.27","",""
"22/11/2017 09:00:00 - 22/11/2017 10:00:00","BZN|GB","Without Sequence","52.41","",""
"22/11/2017 10:00:00 - 22/11/2017 11:00:00","BZN|GB","Without Sequence","53.05","",""
"22/11/2017 11:00:00 - 22/11/2017 12:00:00","BZN|GB","Without Sequence","46.73","",""
"22/11/2017 12:00:00 - 22/11/2017 13:00:00","BZN|GB","Without Sequence","49.82","",""
"22/11/2017 13:00:00 - 22/11/2017 14:00:00","BZN|GB","Without Sequence","48.89","",""
"22/11/2017 14:00:00 - 22/11/2017 15:00:00","BZN|GB","Without Sequence","46.11","",""
"22/11/2017 15:00:00 - 22/11/2017 16:00:00","BZN|GB","Without Sequence","46.60","",""
"22/11/2017 16:00:00 - 22/11/2017 17:00:00","BZN|GB","Without Sequence","57.45","",""
"22/11/2017 17:00:00 - 22/11/2017 18:00:00","BZN|GB","Without Sequence","71.98","",""
"22/11/2017 18:00:00 - 22/11/2017 19:00:00","BZN|GB","Without Sequence","58.95","",""
"22/11/2017 19:00:00 - 22/11/2017 20:00:00","BZN|GB","Without Sequence","56.81","",""
"22/11/2017 20:00:00 - 22/11/2017 21:00:00","BZN|GB","Without Sequence","50.13","",""
"22/11/2017 21:00:00 - 22/11/2017 22:00:00","BZN|GB","Without Sequence","48.74","",""
"22/11/2017 22:00:00 - 22/11/2017 23:00:00","BZN|GB","Without Sequence","44.01","",""
"22/11/2017 23:00:00 - 23/11/2017 00:00:00","BZN|GB","Without Sequence","49.32","",""
"23/11/2017 00:00:00 - 23/11/2017 01:00:00","BZN|GB","Without Sequence","45.93","",""
"23/11/2017 01:00:00 - 23/11/2017 02:00:00","BZN|GB","Without Sequence","45.01","",""
"23/11/2017 02:00:00 - 23/11/2017 03:00:00","BZN|GB","Without Sequence","42.45","",""
"23/11/2017 03:00:00 - 23/11/2017 04:00:00","BZN|GB","Without Sequence","29.89","",""
"23/11/2017 04:00:00 - 23/11/2017 05:00:00","BZN|GB","Without Sequence","25.65","",""
"23/11/2017 05:00:00 - 23/11/2017 06:00:00","BZN|GB","Without Sequence","42.00","",""
"23/11/2017 06:00:00 - 23/11/2017 07:00:00","BZN|GB","Without Sequence","47.76","",""
"23/11/2017 07:00:00 - 23/11/2017 08:00:00","BZN|GB","Without Sequence","53.96","",""
"23/11/2017 08:00:00 - 23/11/2017 09:00:00","BZN|GB","Without Sequence","51.34","",""
"23/11/2017 09:00:00 - 23/11/2017 10:00:00","BZN|GB","Without Sequence","50.85","",""
"23/11/2017 10:00:00 - 23/11/2017 11:00:00","BZN|GB","Without Sequence","51.68","",""
"23/11/2017 11:00:00 - 23/11/2017 12:00:00","BZN|GB","Without Sequence","46.49","",""
"23/11/2017 12:00:00 - 23/11/2017 13:00:00","BZN|GB","Without Sequence","44.82","",""
"23/11/2017 13:00:00 - 23/11/2017 14:00:00","BZN|GB","Without Sequence","48.51","",""
"23/11/2017 14:00:00 - 23/11/2017 15:00:00","BZN|GB","Without Sequence","48.09","",""
"23/11/2017 15:00:00 - 23/11/2017 16:00:00","BZN|GB","Without Sequence","43.54","",""
"23/11/2017 16:00:00 - 23/11/2017 17:00:00","BZN|GB","Without Sequence","61.33","",""
"23/11/2017 17:00:00 - 23/11/2017 18:00:00","BZN|GB","Without Sequence","68.61","",""
"23/11/2017 18:00:00 - 23/11/2017 19:00:00","BZN|GB","Without Sequence","66.91","",""
"23/11/2017 19:00:00 - 23/11/2017 20:00:00","BZN|GB","Without Sequence","64.05","",""
"23/11/2017 20:00:00 - 23/11/2017 21:00:00","BZN|GB","Without Sequence","56.20","",""
"23/11/2017 21:00:00 - 23/11/2017 22:00:00","BZN|GB","Without Sequence","52.94","",""
"23/11/2017 22:00:00 - 23/11/2017 23:00:00","BZN|GB","Without Sequence","46.82","",""
"23/11/2017 23:00:00 - 24/11/2017 00:00:00","BZN|GB","Without Sequence","43.60","",""
"24/11/2017 00:00:00 - 24/11/2017 01:00:00","BZN|GB","Without Sequence","43.06","",""
"24/11/2017 01:00:00 - 24/11/2017 02:00:00","BZN|GB","Without Sequence","43.56","",""
"24/11/2017 02:00:00 - 24/11/2017 03:00:00","BZN|GB","Without Sequence","43.06","",""
"24/11/2017 03:00:00 - 24/11/2017 04:00:00","BZN|GB","Without Sequence","42.44","",""
"24/11/2017 04:00:00 - 24/11/2017 05:00:00","BZN|GB","Without Sequence","41.75","",""
"24/11/2017 05:00:00 - 24/11/2017 06:00:00","BZN|GB","Without Sequence","45.58","",""
"24/11/2017 06:00:00 - 24/11/2017 07:00:00","BZN|GB","Without Sequence","54.11","",""
"24/11/2017 07:00:00 - 24/11/2017 08:00:00","BZN|GB","Without Sequence","55.76","",""
"24/11/2017 08:00:00 - 24/11/2017 09:00:00","BZN|GB","Without Sequence","61.33","",""
"24/11/2017 09:00:00 - 24/11/2017 10:00:00","BZN|GB","Without Sequence","61.00","",""
"24/11/2017 10:00:00 - 24/11/2017 11:00:00","BZN|GB","Without Sequence","56.95","",""
"24/11/2017 11:00:00 - 24/11/2017 12:00:00","BZN|GB","Without Sequence","57.11","",""
"24/11/2017 12:00:00 - 24/11/2017 13:00:00","BZN|GB","Without Sequence","52.55","",""
"24/11/2017 13:00:00 - 24/11/2017 14:00:00","BZN|GB","Without Sequence","46.09","",""
"24/11/2017 14:00:00 - 24/11/2017 15:00:00","BZN|GB","Without Sequence","52.00","",""
"24/11/2017 15:00:00 - 24/11/2017 16:00:00","BZN|GB","Without Sequence","56.87","",""
"24/11/2017 16:00:00 - 24/11/2017 17:00:00","BZN|GB","Without Sequence","67.77","",""
"24/11/2017 17:00:00 - 24/11/2017 18:00:00","BZN|GB","Without Sequence","70.01","",""
"24/11/2017 18:00:00 - 24/11/2017 19:00:00","BZN|GB","Without Sequence","64.08","",""
"24/11/2017 19:00:00 - 24/11/2017 20:00:00","BZN|GB","Without Sequence","59.93","",""
"24/11/2017 20:00:00 - 24/11/2017 21:00:00","BZN|GB","Without Sequence","49.41","",""
"24/11/2017 21:00:00 - 24/11/2017 22:00:00","BZN|GB","Without Sequence","50.64","",""
"24/11/2017 22:00:00 - 24/11/2017 23:00:00","BZN|GB","Without Sequence","46.85","",""
"24/11/2017 23:00:00 - 25/11/2017 00:00:00","BZN|GB","Without Sequence","50.86","",""
"25/11/2017 00:00:00 - 25/11/2017 01:00:00","BZN|GB","Without Sequence","48.03","",""
"25/11/2017 01:00:00 - 25/11/2017 02:00:00","BZN|GB","Without Sequence","47.31","",""
"25/11/2017 02:00:00 - 25/11/2017 03:00:00","BZN|GB","Without Sequence","44.81","",""
"25/11/2017 03:00:00 - 25/11/2017 04:00:00","BZN|GB","Without Sequence","44.23","",""
"25/11/2017 04:00:00 - 25/11/2017 05:00:00","BZN|GB","Without Sequence","43.09","",""
"25/11/2017 05:00:00 - 25/11/2017 06:00:00","BZN|GB","Without Sequence","43.08","",""
"25/11/2017 06:00:00 - 25/11/2017 07:00:00","BZN|GB","Without Sequence","45.43","",""
"25/11/2017 07:00:00 - 25/11/2017 08:00:00","BZN|GB","Without Sequence","48.50","",""
"25/11/2017 08:00:00 - 25/11/2017 09:00:00","BZN|GB","Without Sequence","52.73","",""
"25/11/2017 09:00:00 - 25/11/2017 10:00:00","BZN|GB","Without Sequence","54.16","",""
"25/11/2017 10:00:00 - 25/11/2017 11:00:00","BZN|GB","Without Sequence","52.42","",""
"25/11/2017 11:00:00 - 25/11/2017 12:00:00","BZN|GB","Without Sequence","50.46","",""
"25/11/2017 12:00:00 - 25/11/2017 13:00:00","BZN|GB","Without Sequence","48.08","",""
"25/11/2017 13:00:00 - 25/11/2017 14:00:00","BZN|GB","Without Sequence","46.07","",""
"25/11/2017 14:00:00 - 25/11/2017 15:00:00","BZN|GB","Without Sequence","45.70","",""
"25/11/2017 15:00:00 - 25/11/2017 16:00:00","BZN|GB","Without Sequence","46.34","",""
"25/11/2017 16:00:00 - 25/11/2017 17:00:00","BZN|GB","Without Sequence","57.98","",""
"25/11/2017 17:00:00 - 25/11/2017 18:00:00","BZN|GB","Without Sequence","74.95","",""
"25/11/2017 18:00:00 - 25/11/2017 19:00:00","BZN|GB","Without Sequence","64.08","",""
"25/11/2017 19:00:00 - 25/11/2017 20:00:00","BZN|GB","Without Sequence","58.66","",""
"25/11/2017 20:00:00 - 25/11/2017 21:00:00","BZN|GB","Without Sequence","49.04","",""
"25/11/2017 21:00:00 - 25/11/2017 22:00:00","BZN|GB","Without Sequence","49.37","",""
"25/11/2017 22:00:00 - 25/11/2017 23:00:00","BZN|GB","Without Sequence","48.00","",""
"25/11/2017 23:00:00 - 26/11/2017 00:00:00","BZN|GB","Without Sequence","47.58","",""
"26/11/2017 00:00:00 - 26/11/2017 01:00:00","BZN|GB","Without Sequence","45.89","",""
"26/11/2017 01:00:00 - 26/11/2017 02:00:00","BZN|GB","Without Sequence","44.94","",""
"26/11/2017 02:00:00 - 26/11/2017 03:00:00","BZN|GB","Without Sequence","46.89","",""
"26/11/2017 03:00:00 - 26/11/2017 04:00:00","BZN|GB","Without Sequence","43.72","",""
"26/11/2017 04:00:00 - 26/11/2017 05:00:00","BZN|GB","Without Sequence","43.63","",""
"26/11/2017 05:00:00 - 26/11/2017 06:00:00","BZN|GB","Without Sequence","43.63","",""
"26/11/2017 06:00:00 - 26/11/2017 07:00:00","BZN|GB","Without Sequence","46.53","",""
"26/11/2017 07:00:00 - 26/11/2017 08:00:00","BZN|GB","Without Sequence","44.94","",""
"26/11/2017 08:00:00 - 26/11/2017 09:00:00","BZN|GB","Without Sequence","46.47","",""
"26/11/2017 09:00:00 - 26/11/2017 10:00:00","BZN|GB","Without Sequence","44.92","",""
"26/11/2017 10:00:00 - 26/11/2017 11:00:00","BZN|GB","Without Sequence","47.68","",""
"26/11/2017 11:00:00 - 26/11/2017 12:00:00","BZN|GB","Without Sequence","51.88","",""
"26/11/2017 12:00:00 - 26/11/2017 13:00:00","BZN|GB","Without Sequence","54.54","",""
"26/11/2017 13:00:00 - 26/11/2017 14:00:00","BZN|GB","Without Sequence","53.47","",""
"26/11/2017 14:00:00 - 26/11/2017 15:00:00","BZN|GB","Without Sequence","52.00","",""
"26/11/2017 15:00:00 - 26/11/2017 16:00:00","BZN|GB","Without Sequence","48.51","",""
"26/11/2017 16:00:00 - 26/11/2017 17:00:00","BZN|GB","Without Sequence","56.21","",""
"26/11/2017 17:00:00 - 26/11/2017 18:00:00","BZN|GB","Without Sequence","84.00","",""
"26/11/2017 18:00:00 - 26/11/2017 19:00:00","BZN|GB","Without Sequence","64.53","",""
"26/11/2017 19:00:00 - 26/11/2017 20:00:00","BZN|GB","Without Sequence","59.11","",""
"26/11/2017 20:00:00 - 26/11/2017 21:00:00","BZN|GB","Without Sequence","50.11","",""
"26/11/2017 21:00:00 - 26/11/2017 22:00:00","BZN|GB","Without Sequence","50.59","",""
"26/11/2017 22:00:00 - 26/11/2017 23:00:00","BZN|GB","Without Sequence","45.41","",""
"26/11/2017 23:00:00 - 27/11/2017 00:00:00","BZN|GB","Without Sequence","45.70","",""
"27/11/2017 00:00:00 - 27/11/2017 01:00:00","BZN|GB","Without Sequence","42.52","",""
"27/11/2017 01:00:00 - 27/11/2017 02:00:00","BZN|GB","Without Sequence","42.69","",""
"27/11/2017 02:00:00 - 27/11/2017 03:00:00","BZN|GB","Without Sequence","39.34","",""
"27/11/2017 03:00:00 - 27/11/2017 04:00:00","BZN|GB","Without Sequence","39.77","",""
"27/11/2017 04:00:00 - 27/11/2017 05:00:00","BZN|GB","Without Sequence","39.97","",""
"27/11/2017 05:00:00 - 27/11/2017 06:00:00","BZN|GB","Without Sequence","43.97","",""
"27/11/2017 06:00:00 - 27/11/2017 07:00:00","BZN|GB","Without Sequence","62.03","",""
"27/11/2017 07:00:00 - 27/11/2017 08:00:00","BZN|GB","Without Sequence","45.11","",""
"27/11/2017 08:00:00 - 27/11/2017 09:00:00","BZN|GB","Without Sequence","48.00","",""
"27/11/2017 09:00:00 - 27/11/2017 10:00:00","BZN|GB","Without Sequence","52.32","",""
"27/11/2017 10:00:00 - 27/11/2017 11:00:00","BZN|GB","Without Sequence","57.00","",""
"27/11/2017 11:00:00 - 27/11/2017 12:00:00","BZN|GB","Without Sequence","54.38","",""
"27/11/2017 12:00:00 - 27/11/2017 13:00:00","BZN|GB","Without Sequence","55.00","",""
"27/11/2017 13:00:00 - 27/11/2017 14:00:00","BZN|GB","Without Sequence","49.87","",""
"27/11/2017 14:00:00 - 27/11/2017 15:00:00","BZN|GB","Without Sequence","48.88","",""
"27/11/2017 15:00:00 - 27/11/2017 16:00:00","BZN|GB","Without Sequence","53.89","",""
"27/11/2017 16:00:00 - 27/11/2017 17:00:00","BZN|GB","Without Sequence","62.94","",""
"27/11/2017 17:00:00 - 27/11/2017 18:00:00","BZN|GB","Without Sequence","71.54","",""
"27/11/2017 18:00:00 - 27/11/2017 19:00:00","BZN|GB","Without Sequence","69.94","",""
"27/11/2017 19:00:00 - 27/11/2017 20:00:00","BZN|GB","Without Sequence","60.98","",""
"27/11/2017 20:00:00 - 27/11/2017 21:00:00","BZN|GB","Without Sequence","54.73","",""
"27/11/2017 21:00:00 - 27/11/2017 22:00:00","BZN|GB","Without Sequence","52.99","",""
"27/11/2017 22:00:00 - 27/11/2017 23:00:00","BZN|GB","Without Sequence","45.98","",""
"27/11/2017 23:00:00 - 28/11/2017 00:00:00","BZN|GB","Without Sequence","46.17","",""
"28/11/2017 00:00:00 - 28/11/2017 01:00:00","BZN|GB","Without Sequence","45.02","",""
"28/11/2017 01:00:00 - 28/11/2017 02:00:00","BZN|GB","Without Sequence","43.59","",""
"28/11/2017 02:00:00 - 28/11/2017 03:00:00","BZN|GB","Without Sequence","38.79","",""
"28/11/2017 03:00:00 - 28/11/2017 04:00:00","BZN|GB","Without Sequence","33.51","",""
"28/11/2017 04:00:00 - 28/11/2017 05:00:00","BZN|GB","Without Sequence","45.06","",""
"28/11/2017 05:00:00 - 28/11/2017 06:00:00","BZN|GB","Without Sequence","55.00","",""
"28/11/2017 06:00:00 - 28/11/2017 07:00:00","BZN|GB","Without Sequence","64.91","",""
"28/11/2017 07:00:00 - 28/11/2017 08:00:00","BZN|GB","Without Sequence","51.63","",""
"28/11/2017 08:00:00 - 28/11/2017 09:00:00","BZN|GB","Without Sequence","66.77","",""
"28/11/2017 09:00:00 - 28/11/2017 10:00:00","BZN|GB","Without Sequence","62.50","",""
"28/11/2017 10:00:00 - 28/11/2017 11:00:00","BZN|GB","Without Sequence","55.10","",""
"28/11/2017 11:00:00 - 28/11/2017 12:00:00","BZN|GB","Without Sequence","48.03","",""
"28/11/2017 12:00:00 - 28/11/2017 13:00:00","BZN|GB","Without Sequence","48.03","",""
"28/11/2017 13:00:00 - 28/11/2017 14:00:00","BZN|GB","Without Sequence","48.03","",""
"28/11/2017 14:00:00 - 28/11/2017 15:00:00","BZN|GB","Without Sequence","48.86","",""
"28/11/2017 15:00:00 - 28/11/2017 16:00:00","BZN|GB","Without Sequence","61.61","",""
"28/11/2017 16:00:00 - 28/11/2017 17:00:00","BZN|GB","Without Sequence","68.03","",""
"28/11/2017 17:00:00 - 28/11/2017 18:00:00","BZN|GB","Without Sequence","70.55","",""
"28/11/2017 18:00:00 - 28/11/2017 19:00:00","BZN|GB","Without Sequence","68.48","",""
"28/11/2017 19:00:00 - 28/11/2017 20:00:00","BZN|GB","Without Sequence","59.00","",""
"28/11/2017 20:00:00 - 28/11/2017 21:00:00","BZN|GB","Without Sequence","50.00","",""
"28/11/2017 21:00:00 - 28/11/2017 22:00:00","BZN|GB","Without Sequence","55.10","",""
"28/11/2017 22:00:00 - 28/11/2017 23:00:00","BZN|GB","Without Sequence","47.83","",""
"28/11/2017 23:00:00 - 29/11/2017 00:00:00","BZN|GB","Without Sequence","46.04","",""
"29/11/2017 00:00:00 - 29/11/2017 01:00:00","BZN|GB","Without Sequence","46.62","",""
"29/11/2017 01:00:00 - 29/11/2017 02:00:00","BZN|GB","Without Sequence","46.03","",""
"29/11/2017 02:00:00 - 29/11/2017 03:00:00","BZN|GB","Without Sequence","43.42","",""
"29/11/2017 03:00:00 - 29/11/2017 04:00:00","BZN|GB","Without Sequence","44.03","",""
"29/11/2017 04:00:00 - 29/11/2017 05:00:00","BZN|GB","Without Sequence","44.58","",""
"29/11/2017 05:00:00 - 29/11/2017 06:00:00","BZN|GB","Without Sequence","46.03","",""
"29/11/2017 06:00:00 - 29/11/2017 07:00:00","BZN|GB","Without Sequence","55.00","",""
"29/11/2017 07:00:00 - 29/11/2017 08:00:00","BZN|GB","Without Sequence","52.71","",""
"29/11/2017 08:00:00 - 29/11/2017 09:00:00","BZN|GB","Without Sequence","61.47","",""
"29/11/2017 09:00:00 - 29/11/2017 10:00:00","BZN|GB","Without Sequence","62.00","",""
"29/11/2017 10:00:00 - 29/11/2017 11:00:00","BZN|GB","Without Sequence","54.66","",""
"29/11/2017 11:00:00 - 29/11/2017 12:00:00","BZN|GB","Without Sequence","50.19","",""
"29/11/2017 12:00:00 - 29/11/2017 13:00:00","BZN|GB","Without Sequence","50.19","",""
"29/11/2017 13:00:00 - 29/11/2017 14:00:00","BZN|GB","Without Sequence","49.50","",""
"29/11/2017 14:00:00 - 29/11/2017 15:00:00","BZN|GB","Without Sequence","48.32","",""
"29/11/2017 15:00:00 - 29/11/2017 16:00:00","BZN|GB","Without Sequence","52.00","",""
"29/11/2017 16:00:00 - 29/11/2017 17:00:00","BZN|GB","Without Sequence","76.77","",""
"29/11/2017 17:00:00 - 29/11/2017 18:00:00","BZN|GB","Without Sequence","86.64","",""
"29/11/2017 18:00:00 - 29/11/2017 19:00:00","BZN|GB","Without Sequence","68.01","",""
"29/11/2017 19:00:00 - 29/11/2017 20:00:00","BZN|GB","Without Sequence","60.71","",""
"29/11/2017 20:00:00 - 29/11/2017 21:00:00","BZN|GB","Without Sequence","51.27","",""
"29/11/2017 21:00:00 - 29/11/2017 22:00:00","BZN|GB","Without Sequence","49.54","",""
"29/11/2017 22:00:00 - 29/11/2017 23:00:00","BZN|GB","Without Sequence","46.63","",""
"29/11/2017 23:00:00 - 30/11/2017 00:00:00","BZN|GB","Without Sequence","46.88","",""
"30/11/2017 00:00:00 - 30/11/2017 01:00:00","BZN|GB","Without Sequence","46.45","",""
"30/11/2017 01:00:00 - 30/11/2017 02:00:00","BZN|GB","Without Sequence","46.01","",""
"30/11/2017 02:00:00 - 30/11/2017 03:00:00","BZN|GB","Without Sequence","45.16","",""
"30/11/2017 03:00:00 - 30/11/2017 04:00:00","BZN|GB","Without Sequence","45.00","",""
"30/11/2017 04:00:00 - 30/11/2017 05:00:00","BZN|GB","Without Sequence","45.00","",""
"30/11/2017 05:00:00 - 30/11/2017 06:00:00","BZN|GB","Without Sequence","46.01","",""
"30/11/2017 06:00:00 - 30/11/2017 07:00:00","BZN|GB","Without Sequence","52.71","",""
"30/11/2017 07:00:00 - 30/11/2017 08:00:00","BZN|GB","Without Sequence","54.57","",""
"30/11/2017 08:00:00 - 30/11/2017 09:00:00","BZN|GB","Without Sequence","65.00","",""
"30/11/2017 09:00:00 - 30/11/2017 10:00:00","BZN|GB","Without Sequence","62.99","",""
"30/11/2017 10:00:00 - 30/11/2017 11:00:00","BZN|GB","Without Sequence","54.00","",""
"30/11/2017 11:00:00 - 30/11/2017 12:00:00","BZN|GB","Without Sequence","48.82","",""
"30/11/2017 12:00:00 - 30/11/2017 13:00:00","BZN|GB","Without Sequence","48.55","",""
"30/11/2017 13:00:00 - 30/11/2017 14:00:00","BZN|GB","Without Sequence","48.55","",""
"30/11/2017 14:00:00 - 30/11/2017 15:00:00","BZN|GB","Without Sequence","51.04","",""
"30/11/2017 15:00:00 - 30/11/2017 16:00:00","BZN|GB","Without Sequence","57.54","",""
"30/11/2017 16:00:00 - 30/11/2017 17:00:00","BZN|GB","Without Sequence","66.42","",""
"30/11/2017 17:00:00 - 30/11/2017 18:00:00","BZN|GB","Without Sequence","79.82","",""
"30/11/2017 18:00:00 - 30/11/2017 19:00:00","BZN|GB","Without Sequence","70.01","",""
"30/11/2017 19:00:00 - 30/11/2017 20:00:00","BZN|GB","Without Sequence","55.00","",""
"30/11/2017 20:00:00 - 30/11/2017 21:00:00","BZN|GB","Without Sequence","53.00","",""
"30/11/2017 21:00:00 - 30/11/2017 22:00:00","BZN|GB","Without Sequence","54.08","",""
"30/11/2017 22:00:00 - 30/11/2017 23:00:00","BZN|GB","Without Sequence","47.94","",""
"30/11/2017 23:00:00 - 01/12/2017 00:00:00","BZN|GB","Without Sequence","45.91","",""
"01/12/2017 00:00:00 - 01/12/2017 01:00:00","BZN|GB","Without Sequence","46.13","",""
"01/12/2017 01:00:00 - 01/12/2017 02:00:00","BZN|GB","Without Sequence","46.01","",""
"01/12/2017 02:00:00 - 01/12/2017 03:00:00","BZN|GB","Without Sequence","45.90","",""
"01/12/2017 03:00:00 - 01/12/2017 04:00:00","BZN|GB","Without Sequence","45.17","",""
"01/12/2017 04:00:00 - 01/12/2017 05:00:00","BZN|GB","Without Sequence","44.54","",""
"01/12/2017 05:00:00 - 01/12/2017 06:00:00","BZN|GB","Without Sequence","45.90","",""
"01/12/2017 06:00:00 - 01/12/2017 07:00:00","BZN|GB","Without Sequence","53.46","",""
"01/12/2017 07:00:00 - 01/12/2017 08:00:00","BZN|GB","Without Sequence","51.16","",""
"01/12/2017 08:00:00 - 01/12/2017 09:00:00","BZN|GB","Without Sequence","60.72","",""
"01/12/2017 09:00:00 - 01/12/2017 10:00:00","BZN|GB","Without Sequence","61.00","",""
"01/12/2017 10:00:00 - 01/12/2017 11:00:00","BZN|GB","Without Sequence","55.86","",""
"01/12/2017 11:00:00 - 01/12/2017 12:00:00","BZN|GB","Without Sequence","48.99","",""
"01/12/2017 12:00:00 - 01/12/2017 13:00:00","BZN|GB","Without Sequence","48.50","",""
"01/12/2017 13:00:00 - 01/12/2017 14:00:00","BZN|GB","Without Sequence","49.79","",""
"01/12/2017 14:00:00 - 01/12/2017 15:00:00","BZN|GB","Without Sequence","54.03","",""
"01/12/2017 15:00:00 - 01/12/2017 16:00:00","BZN|GB","Without Sequence","62.75","",""
"01/12/2017 16:00:00 - 01/12/2017 17:00:00","BZN|GB","Without Sequence","73.59","",""
"01/12/2017 17:00:00 - 01/12/2017 18:00:00","BZN|GB","Without Sequence","74.84","",""
"01/12/2017 18:00:00 - 01/12/2017 19:00:00","BZN|GB","Without Sequence","70.13","",""
"01/12/2017 19:00:00 - 01/12/2017 20:00:00","BZN|GB","Without Sequence","62.92","",""
