"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"01/10/2015 19:00:00 - 01/10/2015 20:00:00","BZN|GB","Without Sequence","37.91","",""
"01/10/2015 20:00:00 - 01/10/2015 21:00:00","BZN|GB","Without Sequence","46.00","",""
"01/10/2015 21:00:00 - 01/10/2015 22:00:00","BZN|GB","Without Sequence","36.81","",""
"01/10/2015 22:00:00 - 01/10/2015 23:00:00","BZN|GB","Without Sequence","37.19","",""
"01/10/2015 23:00:00 - 02/10/2015 00:00:00","BZN|GB","Without Sequence","35.11","",""
"02/10/2015 00:00:00 - 02/10/2015 01:00:00","BZN|GB","Without Sequence","34.26","",""
"02/10/2015 01:00:00 - 02/10/2015 02:00:00","BZN|GB","Without Sequence","32.93","",""
"02/10/2015 02:00:00 - 02/10/2015 03:00:00","BZN|GB","Without Sequence","30.97","",""
"02/10/2015 03:00:00 - 02/10/2015 04:00:00","BZN|GB","Without Sequence","31.00","",""
"02/10/2015 04:00:00 - 02/10/2015 05:00:00","BZN|GB","Without Sequence","34.41","",""
"02/10/2015 05:00:00 - 02/10/2015 06:00:00","BZN|GB","Without Sequence","39.52","",""
"02/10/2015 06:00:00 - 02/10/2015 07:00:00","BZN|GB","Without Sequence","45.01","",""
"02/10/2015 07:00:00 - 02/10/2015 08:00:00","BZN|GB","Without Sequence","54.78","",""
"02/10/2015 08:00:00 - 02/10/2015 09:00:00","BZN|GB","Without Sequence","54.19","",""
"02/10/2015 09:00:00 - 02/10/2015 10:00:00","BZN|GB","Without Sequence","40.74","",""
"02/10/2015 10:00:00 - 02/10/2015 11:00:00","BZN|GB","Without Sequence","37.97","",""
"02/10/2015 11:00:00 - 02/10/2015 12:00:00","BZN|GB","Without Sequence","34.22","",""
"02/10/2015 12:00:00 - 02/10/2015 13:00:00","BZN|GB","Without Sequence","34.20","",""
"02/10/2015 13:00:00 - 02/10/2015 14:00:00","BZN|GB","Without Sequence","33.55","",""
"02/10/2015 14:00:00 - 02/10/2015 15:00:00","BZN|GB","Without Sequence","33.55","",""
"02/10/2015 15:00:00 - 02/10/2015 16:00:00","BZN|GB","Without Sequence","34.20","",""
"02/10/2015 16:00:00 - 02/10/2015 17:00:00","BZN|GB","Without Sequence","37.97","",""
"02/10/2015 17:00:00 - 02/10/2015 18:00:00","BZN|GB","Without Sequence","58.38","",""
"02/10/2015 18:00:00 - 02/10/2015 19:00:00","BZN|GB","Without Sequence","79.92","",""
"02/10/2015 19:00:00 - 02/10/2015 20:00:00","BZN|GB","Without Sequence","38.70","",""
"02/10/2015 20:00:00 - 02/10/2015 21:00:00","BZN|GB","Without Sequence","39.96","",""
"02/10/2015 21:00:00 - 02/10/2015 22:00:00","BZN|GB","Without Sequence","37.89","",""
"02/10/2015 22:00:00 - 02/10/2015 23:00:00","BZN|GB","Without Sequence","39.53","",""
"02/10/2015 23:00:00 - 03/10/2015 00:00:00","BZN|GB","Without Sequence","35.45","",""
"03/10/2015 00:00:00 - 03/10/2015 01:00:00","BZN|GB","Without Sequence","34.89","",""
"03/10/2015 01:00:00 - 03/10/2015 02:00:00","BZN|GB","Without Sequence","33.72","",""
"03/10/2015 02:00:00 - 03/10/2015 03:00:00","BZN|GB","Without Sequence","32.48","",""
"03/10/2015 03:00:00 - 03/10/2015 04:00:00","BZN|GB","Without Sequence","32.47","",""
"03/10/2015 04:00:00 - 03/10/2015 05:00:00","BZN|GB","Without Sequence","33.10","",""
"03/10/2015 05:00:00 - 03/10/2015 06:00:00","BZN|GB","Without Sequence","35.43","",""
"03/10/2015 06:00:00 - 03/10/2015 07:00:00","BZN|GB","Without Sequence","34.45","",""
"03/10/2015 07:00:00 - 03/10/2015 08:00:00","BZN|GB","Without Sequence","39.59","",""
"03/10/2015 08:00:00 - 03/10/2015 09:00:00","BZN|GB","Without Sequence","54.97","",""
"03/10/2015 09:00:00 - 03/10/2015 10:00:00","BZN|GB","Without Sequence","52.08","",""
"03/10/2015 10:00:00 - 03/10/2015 11:00:00","BZN|GB","Without Sequence","40.41","",""
"03/10/2015 11:00:00 - 03/10/2015 12:00:00","BZN|GB","Without Sequence","38.13","",""
"03/10/2015 12:00:00 - 03/10/2015 13:00:00","BZN|GB","Without Sequence","33.10","",""
"03/10/2015 13:00:00 - 03/10/2015 14:00:00","BZN|GB","Without Sequence","32.97","",""
"03/10/2015 14:00:00 - 03/10/2015 15:00:00","BZN|GB","Without Sequence","32.91","",""
"03/10/2015 15:00:00 - 03/10/2015 16:00:00","BZN|GB","Without Sequence","33.22","",""
"03/10/2015 16:00:00 - 03/10/2015 17:00:00","BZN|GB","Without Sequence","42.50","",""
"03/10/2015 17:00:00 - 03/10/2015 18:00:00","BZN|GB","Without Sequence","50.29","",""
"03/10/2015 18:00:00 - 03/10/2015 19:00:00","BZN|GB","Without Sequence","75.98","",""
"03/10/2015 19:00:00 - 03/10/2015 20:00:00","BZN|GB","Without Sequence","39.40","",""
"03/10/2015 20:00:00 - 03/10/2015 21:00:00","BZN|GB","Without Sequence","38.66","",""
"03/10/2015 21:00:00 - 03/10/2015 22:00:00","BZN|GB","Without Sequence","39.62","",""
"03/10/2015 22:00:00 - 03/10/2015 23:00:00","BZN|GB","Without Sequence","39.05","",""
"03/10/2015 23:00:00 - 04/10/2015 00:00:00","BZN|GB","Without Sequence","37.47","",""
"04/10/2015 00:00:00 - 04/10/2015 01:00:00","BZN|GB","Without Sequence","36.02","",""
"04/10/2015 01:00:00 - 04/10/2015 02:00:00","BZN|GB","Without Sequence","34.00","",""
"04/10/2015 02:00:00 - 04/10/2015 03:00:00","BZN|GB","Without Sequence","33.00","",""
"04/10/2015 03:00:00 - 04/10/2015 04:00:00","BZN|GB","Without Sequence","32.44","",""
"04/10/2015 04:00:00 - 04/10/2015 05:00:00","BZN|GB","Without Sequence","32.89","",""
"04/10/2015 05:00:00 - 04/10/2015 06:00:00","BZN|GB","Without Sequence","34.00","",""
"04/10/2015 06:00:00 - 04/10/2015 07:00:00","BZN|GB","Without Sequence","32.50","",""
"04/10/2015 07:00:00 - 04/10/2015 08:00:00","BZN|GB","Without Sequence","35.00","",""
"04/10/2015 08:00:00 - 04/10/2015 09:00:00","BZN|GB","Without Sequence","46.07","",""
"04/10/2015 09:00:00 - 04/10/2015 10:00:00","BZN|GB","Without Sequence","45.33","",""
"04/10/2015 10:00:00 - 04/10/2015 11:00:00","BZN|GB","Without Sequence","42.00","",""
"04/10/2015 11:00:00 - 04/10/2015 12:00:00","BZN|GB","Without Sequence","39.97","",""
"04/10/2015 12:00:00 - 04/10/2015 13:00:00","BZN|GB","Without Sequence","33.66","",""
"04/10/2015 13:00:00 - 04/10/2015 14:00:00","BZN|GB","Without Sequence","33.25","",""
"04/10/2015 14:00:00 - 04/10/2015 15:00:00","BZN|GB","Without Sequence","33.43","",""
"04/10/2015 15:00:00 - 04/10/2015 16:00:00","BZN|GB","Without Sequence","38.99","",""
"04/10/2015 16:00:00 - 04/10/2015 17:00:00","BZN|GB","Without Sequence","38.27","",""
"04/10/2015 17:00:00 - 04/10/2015 18:00:00","BZN|GB","Without Sequence","47.26","",""
"04/10/2015 18:00:00 - 04/10/2015 19:00:00","BZN|GB","Without Sequence","74.91","",""
"04/10/2015 19:00:00 - 04/10/2015 20:00:00","BZN|GB","Without Sequence","40.73","",""
"04/10/2015 20:00:00 - 04/10/2015 21:00:00","BZN|GB","Without Sequence","37.00","",""
"04/10/2015 21:00:00 - 04/10/2015 22:00:00","BZN|GB","Without Sequence","34.33","",""
"04/10/2015 22:00:00 - 04/10/2015 23:00:00","BZN|GB","Without Sequence","35.91","",""
"04/10/2015 23:00:00 - 05/10/2015 00:00:00","BZN|GB","Without Sequence","28.80","",""
"05/10/2015 00:00:00 - 05/10/2015 01:00:00","BZN|GB","Without Sequence","29.73","",""
"05/10/2015 01:00:00 - 05/10/2015 02:00:00","BZN|GB","Without Sequence","25.43","",""
"05/10/2015 02:00:00 - 05/10/2015 03:00:00","BZN|GB","Without Sequence","25.25","",""
"05/10/2015 03:00:00 - 05/10/2015 04:00:00","BZN|GB","Without Sequence","24.05","",""
"05/10/2015 04:00:00 - 05/10/2015 05:00:00","BZN|GB","Without Sequence","30.43","",""
"05/10/2015 05:00:00 - 05/10/2015 06:00:00","BZN|GB","Without Sequence","38.09","",""
"05/10/2015 06:00:00 - 05/10/2015 07:00:00","BZN|GB","Without Sequence","41.57","",""
"05/10/2015 07:00:00 - 05/10/2015 08:00:00","BZN|GB","Without Sequence","46.30","",""
"05/10/2015 08:00:00 - 05/10/2015 09:00:00","BZN|GB","Without Sequence","46.97","",""
"05/10/2015 09:00:00 - 05/10/2015 10:00:00","BZN|GB","Without Sequence","43.52","",""
"05/10/2015 10:00:00 - 05/10/2015 11:00:00","BZN|GB","Without Sequence","41.82","",""
"05/10/2015 11:00:00 - 05/10/2015 12:00:00","BZN|GB","Without Sequence","39.94","",""
"05/10/2015 12:00:00 - 05/10/2015 13:00:00","BZN|GB","Without Sequence","33.90","",""
"05/10/2015 13:00:00 - 05/10/2015 14:00:00","BZN|GB","Without Sequence","33.90","",""
"05/10/2015 14:00:00 - 05/10/2015 15:00:00","BZN|GB","Without Sequence","33.16","",""
"05/10/2015 15:00:00 - 05/10/2015 16:00:00","BZN|GB","Without Sequence","39.96","",""
"05/10/2015 16:00:00 - 05/10/2015 17:00:00","BZN|GB","Without Sequence","46.36","",""
"05/10/2015 17:00:00 - 05/10/2015 18:00:00","BZN|GB","Without Sequence","57.99","",""
"05/10/2015 18:00:00 - 05/10/2015 19:00:00","BZN|GB","Without Sequence","70.00","",""
"05/10/2015 19:00:00 - 05/10/2015 20:00:00","BZN|GB","Without Sequence","43.48","",""
"05/10/2015 20:00:00 - 05/10/2015 21:00:00","BZN|GB","Without Sequence","41.53","",""
"05/10/2015 21:00:00 - 05/10/2015 22:00:00","BZN|GB","Without Sequence","35.60","",""
"05/10/2015 22:00:00 - 05/10/2015 23:00:00","BZN|GB","Without Sequence","39.20","",""
"05/10/2015 23:00:00 - 06/10/2015 00:00:00","BZN|GB","Without Sequence","31.97","",""
"06/10/2015 00:00:00 - 06/10/2015 01:00:00","BZN|GB","Without Sequence","31.70","",""
"06/10/2015 01:00:00 - 06/10/2015 02:00:00","BZN|GB","Without Sequence","27.98","",""
"06/10/2015 02:00:00 - 06/10/2015 03:00:00","BZN|GB","Without Sequence","26.58","",""
"06/10/2015 03:00:00 - 06/10/2015 04:00:00","BZN|GB","Without Sequence","26.42","",""
"06/10/2015 04:00:00 - 06/10/2015 05:00:00","BZN|GB","Without Sequence","34.92","",""
"06/10/2015 05:00:00 - 06/10/2015 06:00:00","BZN|GB","Without Sequence","46.06","",""
"06/10/2015 06:00:00 - 06/10/2015 07:00:00","BZN|GB","Without Sequence","41.98","",""
"06/10/2015 07:00:00 - 06/10/2015 08:00:00","BZN|GB","Without Sequence","48.72","",""
"06/10/2015 08:00:00 - 06/10/2015 09:00:00","BZN|GB","Without Sequence","48.71","",""
"06/10/2015 09:00:00 - 06/10/2015 10:00:00","BZN|GB","Without Sequence","38.99","",""
"06/10/2015 10:00:00 - 06/10/2015 11:00:00","BZN|GB","Without Sequence","41.23","",""
"06/10/2015 11:00:00 - 06/10/2015 12:00:00","BZN|GB","Without Sequence","38.05","",""
"06/10/2015 12:00:00 - 06/10/2015 13:00:00","BZN|GB","Without Sequence","34.61","",""
"06/10/2015 13:00:00 - 06/10/2015 14:00:00","BZN|GB","Without Sequence","33.96","",""
"06/10/2015 14:00:00 - 06/10/2015 15:00:00","BZN|GB","Without Sequence","33.96","",""
"06/10/2015 15:00:00 - 06/10/2015 16:00:00","BZN|GB","Without Sequence","45.95","",""
"06/10/2015 16:00:00 - 06/10/2015 17:00:00","BZN|GB","Without Sequence","48.08","",""
"06/10/2015 17:00:00 - 06/10/2015 18:00:00","BZN|GB","Without Sequence","64.38","",""
"06/10/2015 18:00:00 - 06/10/2015 19:00:00","BZN|GB","Without Sequence","73.37","",""
"06/10/2015 19:00:00 - 06/10/2015 20:00:00","BZN|GB","Without Sequence","41.33","",""
"06/10/2015 20:00:00 - 06/10/2015 21:00:00","BZN|GB","Without Sequence","41.57","",""
"06/10/2015 21:00:00 - 06/10/2015 22:00:00","BZN|GB","Without Sequence","37.60","",""
"06/10/2015 22:00:00 - 06/10/2015 23:00:00","BZN|GB","Without Sequence","38.59","",""
"06/10/2015 23:00:00 - 07/10/2015 00:00:00","BZN|GB","Without Sequence","35.59","",""
"07/10/2015 00:00:00 - 07/10/2015 01:00:00","BZN|GB","Without Sequence","34.91","",""
"07/10/2015 01:00:00 - 07/10/2015 02:00:00","BZN|GB","Without Sequence","33.59","",""
"07/10/2015 02:00:00 - 07/10/2015 03:00:00","BZN|GB","Without Sequence","27.95","",""
"07/10/2015 03:00:00 - 07/10/2015 04:00:00","BZN|GB","Without Sequence","26.71","",""
"07/10/2015 04:00:00 - 07/10/2015 05:00:00","BZN|GB","Without Sequence","33.02","",""
"07/10/2015 05:00:00 - 07/10/2015 06:00:00","BZN|GB","Without Sequence","37.98","",""
"07/10/2015 06:00:00 - 07/10/2015 07:00:00","BZN|GB","Without Sequence","41.32","",""
"07/10/2015 07:00:00 - 07/10/2015 08:00:00","BZN|GB","Without Sequence","51.74","",""
"07/10/2015 08:00:00 - 07/10/2015 09:00:00","BZN|GB","Without Sequence","51.33","",""
"07/10/2015 09:00:00 - 07/10/2015 10:00:00","BZN|GB","Without Sequence","39.99","",""
"07/10/2015 10:00:00 - 07/10/2015 11:00:00","BZN|GB","Without Sequence","41.01","",""
"07/10/2015 11:00:00 - 07/10/2015 12:00:00","BZN|GB","Without Sequence","34.62","",""
"07/10/2015 12:00:00 - 07/10/2015 13:00:00","BZN|GB","Without Sequence","33.92","",""
"07/10/2015 13:00:00 - 07/10/2015 14:00:00","BZN|GB","Without Sequence","33.59","",""
"07/10/2015 14:00:00 - 07/10/2015 15:00:00","BZN|GB","Without Sequence","33.59","",""
"07/10/2015 15:00:00 - 07/10/2015 16:00:00","BZN|GB","Without Sequence","42.77","",""
"07/10/2015 16:00:00 - 07/10/2015 17:00:00","BZN|GB","Without Sequence","37.78","",""
"07/10/2015 17:00:00 - 07/10/2015 18:00:00","BZN|GB","Without Sequence","59.97","",""
"07/10/2015 18:00:00 - 07/10/2015 19:00:00","BZN|GB","Without Sequence","79.94","",""
"07/10/2015 19:00:00 - 07/10/2015 20:00:00","BZN|GB","Without Sequence","43.25","",""
"07/10/2015 20:00:00 - 07/10/2015 21:00:00","BZN|GB","Without Sequence","40.70","",""
"07/10/2015 21:00:00 - 07/10/2015 22:00:00","BZN|GB","Without Sequence","33.89","",""
"07/10/2015 22:00:00 - 07/10/2015 23:00:00","BZN|GB","Without Sequence","35.24","",""
"07/10/2015 23:00:00 - 08/10/2015 00:00:00","BZN|GB","Without Sequence","33.13","",""
"08/10/2015 00:00:00 - 08/10/2015 01:00:00","BZN|GB","Without Sequence","33.03","",""
"08/10/2015 01:00:00 - 08/10/2015 02:00:00","BZN|GB","Without Sequence","33.51","",""
"08/10/2015 02:00:00 - 08/10/2015 03:00:00","BZN|GB","Without Sequence","33.02","",""
"08/10/2015 03:00:00 - 08/10/2015 04:00:00","BZN|GB","Without Sequence","33.02","",""
"08/10/2015 04:00:00 - 08/10/2015 05:00:00","BZN|GB","Without Sequence","33.99","",""
"08/10/2015 05:00:00 - 08/10/2015 06:00:00","BZN|GB","Without Sequence","40.00","",""
"08/10/2015 06:00:00 - 08/10/2015 07:00:00","BZN|GB","Without Sequence","42.97","",""
"08/10/2015 07:00:00 - 08/10/2015 08:00:00","BZN|GB","Without Sequence","53.93","",""
"08/10/2015 08:00:00 - 08/10/2015 09:00:00","BZN|GB","Without Sequence","49.29","",""
"08/10/2015 09:00:00 - 08/10/2015 10:00:00","BZN|GB","Without Sequence","41.01","",""
"08/10/2015 10:00:00 - 08/10/2015 11:00:00","BZN|GB","Without Sequence","38.33","",""
"08/10/2015 11:00:00 - 08/10/2015 12:00:00","BZN|GB","Without Sequence","36.66","",""
"08/10/2015 12:00:00 - 08/10/2015 13:00:00","BZN|GB","Without Sequence","36.47","",""
"08/10/2015 13:00:00 - 08/10/2015 14:00:00","BZN|GB","Without Sequence","36.07","",""
"08/10/2015 14:00:00 - 08/10/2015 15:00:00","BZN|GB","Without Sequence","35.91","",""
"08/10/2015 15:00:00 - 08/10/2015 16:00:00","BZN|GB","Without Sequence","39.00","",""
"08/10/2015 16:00:00 - 08/10/2015 17:00:00","BZN|GB","Without Sequence","41.97","",""
"08/10/2015 17:00:00 - 08/10/2015 18:00:00","BZN|GB","Without Sequence","69.92","",""
"08/10/2015 18:00:00 - 08/10/2015 19:00:00","BZN|GB","Without Sequence","84.98","",""
"08/10/2015 19:00:00 - 08/10/2015 20:00:00","BZN|GB","Without Sequence","42.00","",""
"08/10/2015 20:00:00 - 08/10/2015 21:00:00","BZN|GB","Without Sequence","42.01","",""
"08/10/2015 21:00:00 - 08/10/2015 22:00:00","BZN|GB","Without Sequence","39.03","",""
"08/10/2015 22:00:00 - 08/10/2015 23:00:00","BZN|GB","Without Sequence","38.72","",""
"08/10/2015 23:00:00 - 09/10/2015 00:00:00","BZN|GB","Without Sequence","34.06","",""
"09/10/2015 00:00:00 - 09/10/2015 01:00:00","BZN|GB","Without Sequence","34.06","",""
"09/10/2015 01:00:00 - 09/10/2015 02:00:00","BZN|GB","Without Sequence","33.60","",""
"09/10/2015 02:00:00 - 09/10/2015 03:00:00","BZN|GB","Without Sequence","33.27","",""
"09/10/2015 03:00:00 - 09/10/2015 04:00:00","BZN|GB","Without Sequence","33.08","",""
"09/10/2015 04:00:00 - 09/10/2015 05:00:00","BZN|GB","Without Sequence","33.67","",""
"09/10/2015 05:00:00 - 09/10/2015 06:00:00","BZN|GB","Without Sequence","39.93","",""
"09/10/2015 06:00:00 - 09/10/2015 07:00:00","BZN|GB","Without Sequence","46.37","",""
"09/10/2015 07:00:00 - 09/10/2015 08:00:00","BZN|GB","Without Sequence","59.99","",""
"09/10/2015 08:00:00 - 09/10/2015 09:00:00","BZN|GB","Without Sequence","49.63","",""
"09/10/2015 09:00:00 - 09/10/2015 10:00:00","BZN|GB","Without Sequence","40.21","",""
"09/10/2015 10:00:00 - 09/10/2015 11:00:00","BZN|GB","Without Sequence","38.07","",""
"09/10/2015 11:00:00 - 09/10/2015 12:00:00","BZN|GB","Without Sequence","36.56","",""
"09/10/2015 12:00:00 - 09/10/2015 13:00:00","BZN|GB","Without Sequence","34.54","",""
"09/10/2015 13:00:00 - 09/10/2015 14:00:00","BZN|GB","Without Sequence","34.31","",""
"09/10/2015 14:00:00 - 09/10/2015 15:00:00","BZN|GB","Without Sequence","34.61","",""
"09/10/2015 15:00:00 - 09/10/2015 16:00:00","BZN|GB","Without Sequence","38.50","",""
"09/10/2015 16:00:00 - 09/10/2015 17:00:00","BZN|GB","Without Sequence","40.92","",""
"09/10/2015 17:00:00 - 09/10/2015 18:00:00","BZN|GB","Without Sequence","62.67","",""
"09/10/2015 18:00:00 - 09/10/2015 19:00:00","BZN|GB","Without Sequence","71.33","",""
"09/10/2015 19:00:00 - 09/10/2015 20:00:00","BZN|GB","Without Sequence","39.73","",""
"09/10/2015 20:00:00 - 09/10/2015 21:00:00","BZN|GB","Without Sequence","41.51","",""
"09/10/2015 21:00:00 - 09/10/2015 22:00:00","BZN|GB","Without Sequence","39.91","",""
"09/10/2015 22:00:00 - 09/10/2015 23:00:00","BZN|GB","Without Sequence","42.59","",""
"09/10/2015 23:00:00 - 10/10/2015 00:00:00","BZN|GB","Without Sequence","37.18","",""
"10/10/2015 00:00:00 - 10/10/2015 01:00:00","BZN|GB","Without Sequence","35.27","",""
"10/10/2015 01:00:00 - 10/10/2015 02:00:00","BZN|GB","Without Sequence","31.92","",""
"10/10/2015 02:00:00 - 10/10/2015 03:00:00","BZN|GB","Without Sequence","31.25","",""
"10/10/2015 03:00:00 - 10/10/2015 04:00:00","BZN|GB","Without Sequence","30.84","",""
"10/10/2015 04:00:00 - 10/10/2015 05:00:00","BZN|GB","Without Sequence","31.10","",""
"10/10/2015 05:00:00 - 10/10/2015 06:00:00","BZN|GB","Without Sequence","35.28","",""
"10/10/2015 06:00:00 - 10/10/2015 07:00:00","BZN|GB","Without Sequence","40.07","",""
"10/10/2015 07:00:00 - 10/10/2015 08:00:00","BZN|GB","Without Sequence","59.60","",""
"10/10/2015 08:00:00 - 10/10/2015 09:00:00","BZN|GB","Without Sequence","48.94","",""
"10/10/2015 09:00:00 - 10/10/2015 10:00:00","BZN|GB","Without Sequence","44.33","",""
"10/10/2015 10:00:00 - 10/10/2015 11:00:00","BZN|GB","Without Sequence","38.33","",""
"10/10/2015 11:00:00 - 10/10/2015 12:00:00","BZN|GB","Without Sequence","36.58","",""
"10/10/2015 12:00:00 - 10/10/2015 13:00:00","BZN|GB","Without Sequence","33.57","",""
"10/10/2015 13:00:00 - 10/10/2015 14:00:00","BZN|GB","Without Sequence","33.06","",""
"10/10/2015 14:00:00 - 10/10/2015 15:00:00","BZN|GB","Without Sequence","33.30","",""
"10/10/2015 15:00:00 - 10/10/2015 16:00:00","BZN|GB","Without Sequence","34.96","",""
"10/10/2015 16:00:00 - 10/10/2015 17:00:00","BZN|GB","Without Sequence","36.58","",""
"10/10/2015 17:00:00 - 10/10/2015 18:00:00","BZN|GB","Without Sequence","59.93","",""
"10/10/2015 18:00:00 - 10/10/2015 19:00:00","BZN|GB","Without Sequence","68.50","",""
"10/10/2015 19:00:00 - 10/10/2015 20:00:00","BZN|GB","Without Sequence","36.55","",""
"10/10/2015 20:00:00 - 10/10/2015 21:00:00","BZN|GB","Without Sequence","36.52","",""
"10/10/2015 21:00:00 - 10/10/2015 22:00:00","BZN|GB","Without Sequence","33.98","",""
"10/10/2015 22:00:00 - 10/10/2015 23:00:00","BZN|GB","Without Sequence","41.94","",""
"10/10/2015 23:00:00 - 11/10/2015 00:00:00","BZN|GB","Without Sequence","34.90","",""
"11/10/2015 00:00:00 - 11/10/2015 01:00:00","BZN|GB","Without Sequence","30.92","",""
"11/10/2015 01:00:00 - 11/10/2015 02:00:00","BZN|GB","Without Sequence","29.95","",""
"11/10/2015 02:00:00 - 11/10/2015 03:00:00","BZN|GB","Without Sequence","28.11","",""
"11/10/2015 03:00:00 - 11/10/2015 04:00:00","BZN|GB","Without Sequence","26.96","",""
"11/10/2015 04:00:00 - 11/10/2015 05:00:00","BZN|GB","Without Sequence","28.11","",""
"11/10/2015 05:00:00 - 11/10/2015 06:00:00","BZN|GB","Without Sequence","32.64","",""
"11/10/2015 06:00:00 - 11/10/2015 07:00:00","BZN|GB","Without Sequence","28.79","",""
"11/10/2015 07:00:00 - 11/10/2015 08:00:00","BZN|GB","Without Sequence","37.99","",""
"11/10/2015 08:00:00 - 11/10/2015 09:00:00","BZN|GB","Without Sequence","35.27","",""
"11/10/2015 09:00:00 - 11/10/2015 10:00:00","BZN|GB","Without Sequence","37.93","",""
"11/10/2015 10:00:00 - 11/10/2015 11:00:00","BZN|GB","Without Sequence","44.89","",""
"11/10/2015 11:00:00 - 11/10/2015 12:00:00","BZN|GB","Without Sequence","46.02","",""
"11/10/2015 12:00:00 - 11/10/2015 13:00:00","BZN|GB","Without Sequence","35.18","",""
"11/10/2015 13:00:00 - 11/10/2015 14:00:00","BZN|GB","Without Sequence","35.00","",""
"11/10/2015 14:00:00 - 11/10/2015 15:00:00","BZN|GB","Without Sequence","35.03","",""
"11/10/2015 15:00:00 - 11/10/2015 16:00:00","BZN|GB","Without Sequence","38.58","",""
"11/10/2015 16:00:00 - 11/10/2015 17:00:00","BZN|GB","Without Sequence","36.57","",""
"11/10/2015 17:00:00 - 11/10/2015 18:00:00","BZN|GB","Without Sequence","61.00","",""
"11/10/2015 18:00:00 - 11/10/2015 19:00:00","BZN|GB","Without Sequence","85.00","",""
"11/10/2015 19:00:00 - 11/10/2015 20:00:00","BZN|GB","Without Sequence","38.00","",""
"11/10/2015 20:00:00 - 11/10/2015 21:00:00","BZN|GB","Without Sequence","37.00","",""
"11/10/2015 21:00:00 - 11/10/2015 22:00:00","BZN|GB","Without Sequence","32.52","",""
"11/10/2015 22:00:00 - 11/10/2015 23:00:00","BZN|GB","Without Sequence","40.00","",""
"11/10/2015 23:00:00 - 12/10/2015 00:00:00","BZN|GB","Without Sequence","33.92","",""
"12/10/2015 00:00:00 - 12/10/2015 01:00:00","BZN|GB","Without Sequence","34.54","",""
"12/10/2015 01:00:00 - 12/10/2015 02:00:00","BZN|GB","Without Sequence","34.54","",""
"12/10/2015 02:00:00 - 12/10/2015 03:00:00","BZN|GB","Without Sequence","32.06","",""
"12/10/2015 03:00:00 - 12/10/2015 04:00:00","BZN|GB","Without Sequence","31.52","",""
"12/10/2015 04:00:00 - 12/10/2015 05:00:00","BZN|GB","Without Sequence","32.00","",""
"12/10/2015 05:00:00 - 12/10/2015 06:00:00","BZN|GB","Without Sequence","38.00","",""
"12/10/2015 06:00:00 - 12/10/2015 07:00:00","BZN|GB","Without Sequence","43.55","",""
"12/10/2015 07:00:00 - 12/10/2015 08:00:00","BZN|GB","Without Sequence","51.54","",""
"12/10/2015 08:00:00 - 12/10/2015 09:00:00","BZN|GB","Without Sequence","50.25","",""
"12/10/2015 09:00:00 - 12/10/2015 10:00:00","BZN|GB","Without Sequence","39.00","",""
"12/10/2015 10:00:00 - 12/10/2015 11:00:00","BZN|GB","Without Sequence","39.01","",""
"12/10/2015 11:00:00 - 12/10/2015 12:00:00","BZN|GB","Without Sequence","37.04","",""
"12/10/2015 12:00:00 - 12/10/2015 13:00:00","BZN|GB","Without Sequence","35.26","",""
"12/10/2015 13:00:00 - 12/10/2015 14:00:00","BZN|GB","Without Sequence","35.03","",""
"12/10/2015 14:00:00 - 12/10/2015 15:00:00","BZN|GB","Without Sequence","36.53","",""
"12/10/2015 15:00:00 - 12/10/2015 16:00:00","BZN|GB","Without Sequence","39.04","",""
"12/10/2015 16:00:00 - 12/10/2015 17:00:00","BZN|GB","Without Sequence","41.83","",""
"12/10/2015 17:00:00 - 12/10/2015 18:00:00","BZN|GB","Without Sequence","73.70","",""
"12/10/2015 18:00:00 - 12/10/2015 19:00:00","BZN|GB","Without Sequence","83.05","",""
"12/10/2015 19:00:00 - 12/10/2015 20:00:00","BZN|GB","Without Sequence","37.08","",""
"12/10/2015 20:00:00 - 12/10/2015 21:00:00","BZN|GB","Without Sequence","38.00","",""
"12/10/2015 21:00:00 - 12/10/2015 22:00:00","BZN|GB","Without Sequence","36.53","",""
"12/10/2015 22:00:00 - 12/10/2015 23:00:00","BZN|GB","Without Sequence","37.90","",""
"12/10/2015 23:00:00 - 13/10/2015 00:00:00","BZN|GB","Without Sequence","33.02","",""
"13/10/2015 00:00:00 - 13/10/2015 01:00:00","BZN|GB","Without Sequence","32.02","",""
"13/10/2015 01:00:00 - 13/10/2015 02:00:00","BZN|GB","Without Sequence","30.92","",""
"13/10/2015 02:00:00 - 13/10/2015 03:00:00","BZN|GB","Without Sequence","30.52","",""
"13/10/2015 03:00:00 - 13/10/2015 04:00:00","BZN|GB","Without Sequence","30.86","",""
"13/10/2015 04:00:00 - 13/10/2015 05:00:00","BZN|GB","Without Sequence","33.64","",""
"13/10/2015 05:00:00 - 13/10/2015 06:00:00","BZN|GB","Without Sequence","39.37","",""
"13/10/2015 06:00:00 - 13/10/2015 07:00:00","BZN|GB","Without Sequence","41.63","",""
"13/10/2015 07:00:00 - 13/10/2015 08:00:00","BZN|GB","Without Sequence","51.62","",""
"13/10/2015 08:00:00 - 13/10/2015 09:00:00","BZN|GB","Without Sequence","50.08","",""
