"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"05/03/2018 21:00:00 - 05/03/2018 22:00:00","BZN|GB","Without Sequence","56.29","",""
"05/03/2018 22:00:00 - 05/03/2018 23:00:00","BZN|GB","Without Sequence","45.10","",""
"05/03/2018 23:00:00 - 06/03/2018 00:00:00","BZN|GB","Without Sequence","44.99","",""
"06/03/2018 00:00:00 - 06/03/2018 01:00:00","BZN|GB","Without Sequence","44.99","",""
"06/03/2018 01:00:00 - 06/03/2018 02:00:00","BZN|GB","Without Sequence","45.81","",""
"06/03/2018 02:00:00 - 06/03/2018 03:00:00","BZN|GB","Without Sequence","44.06","",""
"06/03/2018 03:00:00 - 06/03/2018 04:00:00","BZN|GB","Without Sequence","44.02","",""
"06/03/2018 04:00:00 - 06/03/2018 05:00:00","BZN|GB","Without Sequence","43.96","",""
"06/03/2018 05:00:00 - 06/03/2018 06:00:00","BZN|GB","Without Sequence","45.82","",""
"06/03/2018 06:00:00 - 06/03/2018 07:00:00","BZN|GB","Without Sequence","53.52","",""
"06/03/2018 07:00:00 - 06/03/2018 08:00:00","BZN|GB","Without Sequence","59.47","",""
"06/03/2018 08:00:00 - 06/03/2018 09:00:00","BZN|GB","Without Sequence","59.73","",""
"06/03/2018 09:00:00 - 06/03/2018 10:00:00","BZN|GB","Without Sequence","58.13","",""
"06/03/2018 10:00:00 - 06/03/2018 11:00:00","BZN|GB","Without Sequence","50.55","",""
"06/03/2018 11:00:00 - 06/03/2018 12:00:00","BZN|GB","Without Sequence","48.13","",""
"06/03/2018 12:00:00 - 06/03/2018 13:00:00","BZN|GB","Without Sequence","47.09","",""
"06/03/2018 13:00:00 - 06/03/2018 14:00:00","BZN|GB","Without Sequence","47.04","",""
"06/03/2018 14:00:00 - 06/03/2018 15:00:00","BZN|GB","Without Sequence","47.07","",""
"06/03/2018 15:00:00 - 06/03/2018 16:00:00","BZN|GB","Without Sequence","47.51","",""
"06/03/2018 16:00:00 - 06/03/2018 17:00:00","BZN|GB","Without Sequence","49.60","",""
"06/03/2018 17:00:00 - 06/03/2018 18:00:00","BZN|GB","Without Sequence","58.00","",""
"06/03/2018 18:00:00 - 06/03/2018 19:00:00","BZN|GB","Without Sequence","90.00","",""
"06/03/2018 19:00:00 - 06/03/2018 20:00:00","BZN|GB","Without Sequence","74.44","",""
"06/03/2018 20:00:00 - 06/03/2018 21:00:00","BZN|GB","Without Sequence","62.87","",""
"06/03/2018 21:00:00 - 06/03/2018 22:00:00","BZN|GB","Without Sequence","52.57","",""
"06/03/2018 22:00:00 - 06/03/2018 23:00:00","BZN|GB","Without Sequence","49.08","",""
"06/03/2018 23:00:00 - 07/03/2018 00:00:00","BZN|GB","Without Sequence","44.94","",""
"07/03/2018 00:00:00 - 07/03/2018 01:00:00","BZN|GB","Without Sequence","45.94","",""
"07/03/2018 01:00:00 - 07/03/2018 02:00:00","BZN|GB","Without Sequence","46.62","",""
"07/03/2018 02:00:00 - 07/03/2018 03:00:00","BZN|GB","Without Sequence","46.50","",""
"07/03/2018 03:00:00 - 07/03/2018 04:00:00","BZN|GB","Without Sequence","44.47","",""
"07/03/2018 04:00:00 - 07/03/2018 05:00:00","BZN|GB","Without Sequence","44.31","",""
"07/03/2018 05:00:00 - 07/03/2018 06:00:00","BZN|GB","Without Sequence","47.00","",""
"07/03/2018 06:00:00 - 07/03/2018 07:00:00","BZN|GB","Without Sequence","51.29","",""
"07/03/2018 07:00:00 - 07/03/2018 08:00:00","BZN|GB","Without Sequence","56.75","",""
"07/03/2018 08:00:00 - 07/03/2018 09:00:00","BZN|GB","Without Sequence","67.80","",""
"07/03/2018 09:00:00 - 07/03/2018 10:00:00","BZN|GB","Without Sequence","68.09","",""
"07/03/2018 10:00:00 - 07/03/2018 11:00:00","BZN|GB","Without Sequence","54.00","",""
"07/03/2018 11:00:00 - 07/03/2018 12:00:00","BZN|GB","Without Sequence","47.31","",""
"07/03/2018 12:00:00 - 07/03/2018 13:00:00","BZN|GB","Without Sequence","45.01","",""
"07/03/2018 13:00:00 - 07/03/2018 14:00:00","BZN|GB","Without Sequence","44.58","",""
"07/03/2018 14:00:00 - 07/03/2018 15:00:00","BZN|GB","Without Sequence","44.42","",""
"07/03/2018 15:00:00 - 07/03/2018 16:00:00","BZN|GB","Without Sequence","44.90","",""
"07/03/2018 16:00:00 - 07/03/2018 17:00:00","BZN|GB","Without Sequence","49.32","",""
"07/03/2018 17:00:00 - 07/03/2018 18:00:00","BZN|GB","Without Sequence","61.51","",""
"07/03/2018 18:00:00 - 07/03/2018 19:00:00","BZN|GB","Without Sequence","87.62","",""
"07/03/2018 19:00:00 - 07/03/2018 20:00:00","BZN|GB","Without Sequence","74.91","",""
"07/03/2018 20:00:00 - 07/03/2018 21:00:00","BZN|GB","Without Sequence","52.00","",""
"07/03/2018 21:00:00 - 07/03/2018 22:00:00","BZN|GB","Without Sequence","53.04","",""
"07/03/2018 22:00:00 - 07/03/2018 23:00:00","BZN|GB","Without Sequence","43.99","",""
"07/03/2018 23:00:00 - 08/03/2018 00:00:00","BZN|GB","Without Sequence","44.18","",""
"08/03/2018 00:00:00 - 08/03/2018 01:00:00","BZN|GB","Without Sequence","47.75","",""
"08/03/2018 01:00:00 - 08/03/2018 02:00:00","BZN|GB","Without Sequence","47.10","",""
"08/03/2018 02:00:00 - 08/03/2018 03:00:00","BZN|GB","Without Sequence","44.12","",""
"08/03/2018 03:00:00 - 08/03/2018 04:00:00","BZN|GB","Without Sequence","43.96","",""
"08/03/2018 04:00:00 - 08/03/2018 05:00:00","BZN|GB","Without Sequence","43.96","",""
"08/03/2018 05:00:00 - 08/03/2018 06:00:00","BZN|GB","Without Sequence","44.33","",""
"08/03/2018 06:00:00 - 08/03/2018 07:00:00","BZN|GB","Without Sequence","47.20","",""
"08/03/2018 07:00:00 - 08/03/2018 08:00:00","BZN|GB","Without Sequence","60.08","",""
"08/03/2018 08:00:00 - 08/03/2018 09:00:00","BZN|GB","Without Sequence","68.00","",""
"08/03/2018 09:00:00 - 08/03/2018 10:00:00","BZN|GB","Without Sequence","62.86","",""
"08/03/2018 10:00:00 - 08/03/2018 11:00:00","BZN|GB","Without Sequence","49.00","",""
"08/03/2018 11:00:00 - 08/03/2018 12:00:00","BZN|GB","Without Sequence","45.35","",""
"08/03/2018 12:00:00 - 08/03/2018 13:00:00","BZN|GB","Without Sequence","44.40","",""
"08/03/2018 13:00:00 - 08/03/2018 14:00:00","BZN|GB","Without Sequence","43.79","",""
"08/03/2018 14:00:00 - 08/03/2018 15:00:00","BZN|GB","Without Sequence","43.79","",""
"08/03/2018 15:00:00 - 08/03/2018 16:00:00","BZN|GB","Without Sequence","45.00","",""
"08/03/2018 16:00:00 - 08/03/2018 17:00:00","BZN|GB","Without Sequence","49.00","",""
"08/03/2018 17:00:00 - 08/03/2018 18:00:00","BZN|GB","Without Sequence","62.99","",""
"08/03/2018 18:00:00 - 08/03/2018 19:00:00","BZN|GB","Without Sequence","88.90","",""
"08/03/2018 19:00:00 - 08/03/2018 20:00:00","BZN|GB","Without Sequence","69.91","",""
"08/03/2018 20:00:00 - 08/03/2018 21:00:00","BZN|GB","Without Sequence","52.00","",""
"08/03/2018 21:00:00 - 08/03/2018 22:00:00","BZN|GB","Without Sequence","51.00","",""
"08/03/2018 22:00:00 - 08/03/2018 23:00:00","BZN|GB","Without Sequence","42.95","",""
"08/03/2018 23:00:00 - 09/03/2018 00:00:00","BZN|GB","Without Sequence","44.63","",""
"09/03/2018 00:00:00 - 09/03/2018 01:00:00","BZN|GB","Without Sequence","47.18","",""
"09/03/2018 01:00:00 - 09/03/2018 02:00:00","BZN|GB","Without Sequence","47.00","",""
"09/03/2018 02:00:00 - 09/03/2018 03:00:00","BZN|GB","Without Sequence","46.15","",""
"09/03/2018 03:00:00 - 09/03/2018 04:00:00","BZN|GB","Without Sequence","45.89","",""
"09/03/2018 04:00:00 - 09/03/2018 05:00:00","BZN|GB","Without Sequence","45.57","",""
"09/03/2018 05:00:00 - 09/03/2018 06:00:00","BZN|GB","Without Sequence","46.00","",""
"09/03/2018 06:00:00 - 09/03/2018 07:00:00","BZN|GB","Without Sequence","51.30","",""
"09/03/2018 07:00:00 - 09/03/2018 08:00:00","BZN|GB","Without Sequence","52.50","",""
"09/03/2018 08:00:00 - 09/03/2018 09:00:00","BZN|GB","Without Sequence","61.00","",""
"09/03/2018 09:00:00 - 09/03/2018 10:00:00","BZN|GB","Without Sequence","60.50","",""
"09/03/2018 10:00:00 - 09/03/2018 11:00:00","BZN|GB","Without Sequence","56.50","",""
"09/03/2018 11:00:00 - 09/03/2018 12:00:00","BZN|GB","Without Sequence","50.00","",""
"09/03/2018 12:00:00 - 09/03/2018 13:00:00","BZN|GB","Without Sequence","48.00","",""
"09/03/2018 13:00:00 - 09/03/2018 14:00:00","BZN|GB","Without Sequence","48.00","",""
"09/03/2018 14:00:00 - 09/03/2018 15:00:00","BZN|GB","Without Sequence","48.00","",""
"09/03/2018 15:00:00 - 09/03/2018 16:00:00","BZN|GB","Without Sequence","46.51","",""
"09/03/2018 16:00:00 - 09/03/2018 17:00:00","BZN|GB","Without Sequence","65.30","",""
"09/03/2018 17:00:00 - 09/03/2018 18:00:00","BZN|GB","Without Sequence","67.92","",""
"09/03/2018 18:00:00 - 09/03/2018 19:00:00","BZN|GB","Without Sequence","90.20","",""
"09/03/2018 19:00:00 - 09/03/2018 20:00:00","BZN|GB","Without Sequence","63.00","",""
"09/03/2018 20:00:00 - 09/03/2018 21:00:00","BZN|GB","Without Sequence","49.00","",""
"09/03/2018 21:00:00 - 09/03/2018 22:00:00","BZN|GB","Without Sequence","47.33","",""
"09/03/2018 22:00:00 - 09/03/2018 23:00:00","BZN|GB","Without Sequence","40.90","",""
"09/03/2018 23:00:00 - 10/03/2018 00:00:00","BZN|GB","Without Sequence","47.78","",""
"10/03/2018 00:00:00 - 10/03/2018 01:00:00","BZN|GB","Without Sequence","51.07","",""
"10/03/2018 01:00:00 - 10/03/2018 02:00:00","BZN|GB","Without Sequence","49.00","",""
"10/03/2018 02:00:00 - 10/03/2018 03:00:00","BZN|GB","Without Sequence","45.18","",""
"10/03/2018 03:00:00 - 10/03/2018 04:00:00","BZN|GB","Without Sequence","42.68","",""
"10/03/2018 04:00:00 - 10/03/2018 05:00:00","BZN|GB","Without Sequence","40.55","",""
"10/03/2018 05:00:00 - 10/03/2018 06:00:00","BZN|GB","Without Sequence","42.11","",""
"10/03/2018 06:00:00 - 10/03/2018 07:00:00","BZN|GB","Without Sequence","42.55","",""
"10/03/2018 07:00:00 - 10/03/2018 08:00:00","BZN|GB","Without Sequence","42.37","",""
"10/03/2018 08:00:00 - 10/03/2018 09:00:00","BZN|GB","Without Sequence","48.22","",""
"10/03/2018 09:00:00 - 10/03/2018 10:00:00","BZN|GB","Without Sequence","61.09","",""
"10/03/2018 10:00:00 - 10/03/2018 11:00:00","BZN|GB","Without Sequence","62.49","",""
"10/03/2018 11:00:00 - 10/03/2018 12:00:00","BZN|GB","Without Sequence","53.67","",""
"10/03/2018 12:00:00 - 10/03/2018 13:00:00","BZN|GB","Without Sequence","51.40","",""
"10/03/2018 13:00:00 - 10/03/2018 14:00:00","BZN|GB","Without Sequence","45.05","",""
"10/03/2018 14:00:00 - 10/03/2018 15:00:00","BZN|GB","Without Sequence","43.08","",""
"10/03/2018 15:00:00 - 10/03/2018 16:00:00","BZN|GB","Without Sequence","43.28","",""
"10/03/2018 16:00:00 - 10/03/2018 17:00:00","BZN|GB","Without Sequence","48.32","",""
"10/03/2018 17:00:00 - 10/03/2018 18:00:00","BZN|GB","Without Sequence","55.55","",""
"10/03/2018 18:00:00 - 10/03/2018 19:00:00","BZN|GB","Without Sequence","85.00","",""
"10/03/2018 19:00:00 - 10/03/2018 20:00:00","BZN|GB","Without Sequence","70.67","",""
"10/03/2018 20:00:00 - 10/03/2018 21:00:00","BZN|GB","Without Sequence","53.17","",""
"10/03/2018 21:00:00 - 10/03/2018 22:00:00","BZN|GB","Without Sequence","49.32","",""
"10/03/2018 22:00:00 - 10/03/2018 23:00:00","BZN|GB","Without Sequence","43.28","",""
"10/03/2018 23:00:00 - 11/03/2018 00:00:00","BZN|GB","Without Sequence","43.86","",""
"11/03/2018 00:00:00 - 11/03/2018 01:00:00","BZN|GB","Without Sequence","51.34","",""
"11/03/2018 01:00:00 - 11/03/2018 02:00:00","BZN|GB","Without Sequence","54.04","",""
"11/03/2018 02:00:00 - 11/03/2018 03:00:00","BZN|GB","Without Sequence","46.92","",""
"11/03/2018 03:00:00 - 11/03/2018 04:00:00","BZN|GB","Without Sequence","46.88","",""
"11/03/2018 04:00:00 - 11/03/2018 05:00:00","BZN|GB","Without Sequence","44.41","",""
"11/03/2018 05:00:00 - 11/03/2018 06:00:00","BZN|GB","Without Sequence","46.87","",""
"11/03/2018 06:00:00 - 11/03/2018 07:00:00","BZN|GB","Without Sequence","46.87","",""
"11/03/2018 07:00:00 - 11/03/2018 08:00:00","BZN|GB","Without Sequence","43.86","",""
"11/03/2018 08:00:00 - 11/03/2018 09:00:00","BZN|GB","Without Sequence","46.36","",""
"11/03/2018 09:00:00 - 11/03/2018 10:00:00","BZN|GB","Without Sequence","56.51","",""
"11/03/2018 10:00:00 - 11/03/2018 11:00:00","BZN|GB","Without Sequence","52.87","",""
"11/03/2018 11:00:00 - 11/03/2018 12:00:00","BZN|GB","Without Sequence","52.16","",""
"11/03/2018 12:00:00 - 11/03/2018 13:00:00","BZN|GB","Without Sequence","59.92","",""
"11/03/2018 13:00:00 - 11/03/2018 14:00:00","BZN|GB","Without Sequence","56.00","",""
"11/03/2018 14:00:00 - 11/03/2018 15:00:00","BZN|GB","Without Sequence","46.38","",""
"11/03/2018 15:00:00 - 11/03/2018 16:00:00","BZN|GB","Without Sequence","53.90","",""
"11/03/2018 16:00:00 - 11/03/2018 17:00:00","BZN|GB","Without Sequence","57.00","",""
"11/03/2018 17:00:00 - 11/03/2018 18:00:00","BZN|GB","Without Sequence","59.99","",""
"11/03/2018 18:00:00 - 11/03/2018 19:00:00","BZN|GB","Without Sequence","88.90","",""
"11/03/2018 19:00:00 - 11/03/2018 20:00:00","BZN|GB","Without Sequence","75.55","",""
"11/03/2018 20:00:00 - 11/03/2018 21:00:00","BZN|GB","Without Sequence","53.44","",""
"11/03/2018 21:00:00 - 11/03/2018 22:00:00","BZN|GB","Without Sequence","56.46","",""
"11/03/2018 22:00:00 - 11/03/2018 23:00:00","BZN|GB","Without Sequence","46.05","",""
"11/03/2018 23:00:00 - 12/03/2018 00:00:00","BZN|GB","Without Sequence","42.55","",""
"12/03/2018 00:00:00 - 12/03/2018 01:00:00","BZN|GB","Without Sequence","44.05","",""
"12/03/2018 01:00:00 - 12/03/2018 02:00:00","BZN|GB","Without Sequence","45.91","",""
"12/03/2018 02:00:00 - 12/03/2018 03:00:00","BZN|GB","Without Sequence","42.58","",""
"12/03/2018 03:00:00 - 12/03/2018 04:00:00","BZN|GB","Without Sequence","43.06","",""
"12/03/2018 04:00:00 - 12/03/2018 05:00:00","BZN|GB","Without Sequence","42.19","",""
"12/03/2018 05:00:00 - 12/03/2018 06:00:00","BZN|GB","Without Sequence","44.30","",""
"12/03/2018 06:00:00 - 12/03/2018 07:00:00","BZN|GB","Without Sequence","51.10","",""
"12/03/2018 07:00:00 - 12/03/2018 08:00:00","BZN|GB","Without Sequence","47.80","",""
"12/03/2018 08:00:00 - 12/03/2018 09:00:00","BZN|GB","Without Sequence","58.10","",""
"12/03/2018 09:00:00 - 12/03/2018 10:00:00","BZN|GB","Without Sequence","58.10","",""
"12/03/2018 10:00:00 - 12/03/2018 11:00:00","BZN|GB","Without Sequence","57.06","",""
"12/03/2018 11:00:00 - 12/03/2018 12:00:00","BZN|GB","Without Sequence","57.00","",""
"12/03/2018 12:00:00 - 12/03/2018 13:00:00","BZN|GB","Without Sequence","55.00","",""
"12/03/2018 13:00:00 - 12/03/2018 14:00:00","BZN|GB","Without Sequence","50.87","",""
"12/03/2018 14:00:00 - 12/03/2018 15:00:00","BZN|GB","Without Sequence","45.03","",""
"12/03/2018 15:00:00 - 12/03/2018 16:00:00","BZN|GB","Without Sequence","45.04","",""
"12/03/2018 16:00:00 - 12/03/2018 17:00:00","BZN|GB","Without Sequence","57.93","",""
"12/03/2018 17:00:00 - 12/03/2018 18:00:00","BZN|GB","Without Sequence","60.15","",""
"12/03/2018 18:00:00 - 12/03/2018 19:00:00","BZN|GB","Without Sequence","97.94","",""
"12/03/2018 19:00:00 - 12/03/2018 20:00:00","BZN|GB","Without Sequence","73.00","",""
"12/03/2018 20:00:00 - 12/03/2018 21:00:00","BZN|GB","Without Sequence","47.07","",""
"12/03/2018 21:00:00 - 12/03/2018 22:00:00","BZN|GB","Without Sequence","57.44","",""
"12/03/2018 22:00:00 - 12/03/2018 23:00:00","BZN|GB","Without Sequence","44.00","",""
"12/03/2018 23:00:00 - 13/03/2018 00:00:00","BZN|GB","Without Sequence","70.07","",""
"13/03/2018 00:00:00 - 13/03/2018 01:00:00","BZN|GB","Without Sequence","69.91","",""
"13/03/2018 01:00:00 - 13/03/2018 02:00:00","BZN|GB","Without Sequence","65.94","",""
"13/03/2018 02:00:00 - 13/03/2018 03:00:00","BZN|GB","Without Sequence","58.55","",""
"13/03/2018 03:00:00 - 13/03/2018 04:00:00","BZN|GB","Without Sequence","58.79","",""
"13/03/2018 04:00:00 - 13/03/2018 05:00:00","BZN|GB","Without Sequence","58.57","",""
"13/03/2018 05:00:00 - 13/03/2018 06:00:00","BZN|GB","Without Sequence","58.58","",""
"13/03/2018 06:00:00 - 13/03/2018 07:00:00","BZN|GB","Without Sequence","80.00","",""
"13/03/2018 07:00:00 - 13/03/2018 08:00:00","BZN|GB","Without Sequence","70.00","",""
"13/03/2018 08:00:00 - 13/03/2018 09:00:00","BZN|GB","Without Sequence","90.00","",""
"13/03/2018 09:00:00 - 13/03/2018 10:00:00","BZN|GB","Without Sequence","95.46","",""
"13/03/2018 10:00:00 - 13/03/2018 11:00:00","BZN|GB","Without Sequence","73.93","",""
"13/03/2018 11:00:00 - 13/03/2018 12:00:00","BZN|GB","Without Sequence","65.75","",""
"13/03/2018 12:00:00 - 13/03/2018 13:00:00","BZN|GB","Without Sequence","61.99","",""
"13/03/2018 13:00:00 - 13/03/2018 14:00:00","BZN|GB","Without Sequence","61.23","",""
"13/03/2018 14:00:00 - 13/03/2018 15:00:00","BZN|GB","Without Sequence","65.00","",""
"13/03/2018 15:00:00 - 13/03/2018 16:00:00","BZN|GB","Without Sequence","62.00","",""
"13/03/2018 16:00:00 - 13/03/2018 17:00:00","BZN|GB","Without Sequence","84.70","",""
"13/03/2018 17:00:00 - 13/03/2018 18:00:00","BZN|GB","Without Sequence","91.20","",""
"13/03/2018 18:00:00 - 13/03/2018 19:00:00","BZN|GB","Without Sequence","191.55","",""
"13/03/2018 19:00:00 - 13/03/2018 20:00:00","BZN|GB","Without Sequence","114.00","",""
"13/03/2018 20:00:00 - 13/03/2018 21:00:00","BZN|GB","Without Sequence","73.25","",""
"13/03/2018 21:00:00 - 13/03/2018 22:00:00","BZN|GB","Without Sequence","61.60","",""
"13/03/2018 22:00:00 - 13/03/2018 23:00:00","BZN|GB","Without Sequence","53.60","",""
"13/03/2018 23:00:00 - 14/03/2018 00:00:00","BZN|GB","Without Sequence","63.40","",""
"14/03/2018 00:00:00 - 14/03/2018 01:00:00","BZN|GB","Without Sequence","69.97","",""
"14/03/2018 01:00:00 - 14/03/2018 02:00:00","BZN|GB","Without Sequence","60.10","",""
"14/03/2018 02:00:00 - 14/03/2018 03:00:00","BZN|GB","Without Sequence","50.02","",""
"14/03/2018 03:00:00 - 14/03/2018 04:00:00","BZN|GB","Without Sequence","46.90","",""
"14/03/2018 04:00:00 - 14/03/2018 05:00:00","BZN|GB","Without Sequence","46.69","",""
"14/03/2018 05:00:00 - 14/03/2018 06:00:00","BZN|GB","Without Sequence","46.80","",""
"14/03/2018 06:00:00 - 14/03/2018 07:00:00","BZN|GB","Without Sequence","62.84","",""
"14/03/2018 07:00:00 - 14/03/2018 08:00:00","BZN|GB","Without Sequence","73.18","",""
"14/03/2018 08:00:00 - 14/03/2018 09:00:00","BZN|GB","Without Sequence","80.00","",""
"14/03/2018 09:00:00 - 14/03/2018 10:00:00","BZN|GB","Without Sequence","58.90","",""
"14/03/2018 10:00:00 - 14/03/2018 11:00:00","BZN|GB","Without Sequence","49.79","",""
"14/03/2018 11:00:00 - 14/03/2018 12:00:00","BZN|GB","Without Sequence","46.31","",""
"14/03/2018 12:00:00 - 14/03/2018 13:00:00","BZN|GB","Without Sequence","45.71","",""
"14/03/2018 13:00:00 - 14/03/2018 14:00:00","BZN|GB","Without Sequence","45.57","",""
"14/03/2018 14:00:00 - 14/03/2018 15:00:00","BZN|GB","Without Sequence","45.56","",""
"14/03/2018 15:00:00 - 14/03/2018 16:00:00","BZN|GB","Without Sequence","48.09","",""
"14/03/2018 16:00:00 - 14/03/2018 17:00:00","BZN|GB","Without Sequence","52.25","",""
"14/03/2018 17:00:00 - 14/03/2018 18:00:00","BZN|GB","Without Sequence","57.05","",""
"14/03/2018 18:00:00 - 14/03/2018 19:00:00","BZN|GB","Without Sequence","83.49","",""
"14/03/2018 19:00:00 - 14/03/2018 20:00:00","BZN|GB","Without Sequence","63.27","",""
"14/03/2018 20:00:00 - 14/03/2018 21:00:00","BZN|GB","Without Sequence","53.34","",""
"14/03/2018 21:00:00 - 14/03/2018 22:00:00","BZN|GB","Without Sequence","45.93","",""
"14/03/2018 22:00:00 - 14/03/2018 23:00:00","BZN|GB","Without Sequence","37.91","",""
"14/03/2018 23:00:00 - 15/03/2018 00:00:00","BZN|GB","Without Sequence","46.68","",""
"15/03/2018 00:00:00 - 15/03/2018 01:00:00","BZN|GB","Without Sequence","49.93","",""
"15/03/2018 01:00:00 - 15/03/2018 02:00:00","BZN|GB","Without Sequence","46.34","",""
"15/03/2018 02:00:00 - 15/03/2018 03:00:00","BZN|GB","Without Sequence","38.31","",""
"15/03/2018 03:00:00 - 15/03/2018 04:00:00","BZN|GB","Without Sequence","38.00","",""
"15/03/2018 04:00:00 - 15/03/2018 05:00:00","BZN|GB","Without Sequence","37.00","",""
"15/03/2018 05:00:00 - 15/03/2018 06:00:00","BZN|GB","Without Sequence","45.84","",""
"15/03/2018 06:00:00 - 15/03/2018 07:00:00","BZN|GB","Without Sequence","57.00","",""
"15/03/2018 07:00:00 - 15/03/2018 08:00:00","BZN|GB","Without Sequence","52.13","",""
"15/03/2018 08:00:00 - 15/03/2018 09:00:00","BZN|GB","Without Sequence","54.88","",""
"15/03/2018 09:00:00 - 15/03/2018 10:00:00","BZN|GB","Without Sequence","52.56","",""
"15/03/2018 10:00:00 - 15/03/2018 11:00:00","BZN|GB","Without Sequence","55.25","",""
"15/03/2018 11:00:00 - 15/03/2018 12:00:00","BZN|GB","Without Sequence","54.30","",""
"15/03/2018 12:00:00 - 15/03/2018 13:00:00","BZN|GB","Without Sequence","54.24","",""
"15/03/2018 13:00:00 - 15/03/2018 14:00:00","BZN|GB","Without Sequence","53.78","",""
"15/03/2018 14:00:00 - 15/03/2018 15:00:00","BZN|GB","Without Sequence","57.39","",""
"15/03/2018 15:00:00 - 15/03/2018 16:00:00","BZN|GB","Without Sequence","57.21","",""
"15/03/2018 16:00:00 - 15/03/2018 17:00:00","BZN|GB","Without Sequence","66.30","",""
"15/03/2018 17:00:00 - 15/03/2018 18:00:00","BZN|GB","Without Sequence","68.98","",""
"15/03/2018 18:00:00 - 15/03/2018 19:00:00","BZN|GB","Without Sequence","89.10","",""
"15/03/2018 19:00:00 - 15/03/2018 20:00:00","BZN|GB","Without Sequence","82.52","",""
"15/03/2018 20:00:00 - 15/03/2018 21:00:00","BZN|GB","Without Sequence","63.90","",""
"15/03/2018 21:00:00 - 15/03/2018 22:00:00","BZN|GB","Without Sequence","56.54","",""
"15/03/2018 22:00:00 - 15/03/2018 23:00:00","BZN|GB","Without Sequence","44.93","",""
"15/03/2018 23:00:00 - 16/03/2018 00:00:00","BZN|GB","Without Sequence","51.99","",""
"16/03/2018 00:00:00 - 16/03/2018 01:00:00","BZN|GB","Without Sequence","57.94","",""
"16/03/2018 01:00:00 - 16/03/2018 02:00:00","BZN|GB","Without Sequence","53.06","",""
