"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"06/10/2016 19:00:00 - 06/10/2016 20:00:00","BZN|GB","Without Sequence","44.00","",""
"06/10/2016 20:00:00 - 06/10/2016 21:00:00","BZN|GB","Without Sequence","36.97","",""
"06/10/2016 21:00:00 - 06/10/2016 22:00:00","BZN|GB","Without Sequence","32.96","",""
"06/10/2016 22:00:00 - 06/10/2016 23:00:00","BZN|GB","Without Sequence","36.95","",""
"06/10/2016 23:00:00 - 07/10/2016 00:00:00","BZN|GB","Without Sequence","34.52","",""
"07/10/2016 00:00:00 - 07/10/2016 01:00:00","BZN|GB","Without Sequence","32.69","",""
"07/10/2016 01:00:00 - 07/10/2016 02:00:00","BZN|GB","Without Sequence","25.53","",""
"07/10/2016 02:00:00 - 07/10/2016 03:00:00","BZN|GB","Without Sequence","25.36","",""
"07/10/2016 03:00:00 - 07/10/2016 04:00:00","BZN|GB","Without Sequence","33.30","",""
"07/10/2016 04:00:00 - 07/10/2016 05:00:00","BZN|GB","Without Sequence","34.60","",""
"07/10/2016 05:00:00 - 07/10/2016 06:00:00","BZN|GB","Without Sequence","52.10","",""
"07/10/2016 06:00:00 - 07/10/2016 07:00:00","BZN|GB","Without Sequence","45.00","",""
"07/10/2016 07:00:00 - 07/10/2016 08:00:00","BZN|GB","Without Sequence","60.02","",""
"07/10/2016 08:00:00 - 07/10/2016 09:00:00","BZN|GB","Without Sequence","55.00","",""
"07/10/2016 09:00:00 - 07/10/2016 10:00:00","BZN|GB","Without Sequence","49.47","",""
"07/10/2016 10:00:00 - 07/10/2016 11:00:00","BZN|GB","Without Sequence","45.10","",""
"07/10/2016 11:00:00 - 07/10/2016 12:00:00","BZN|GB","Without Sequence","40.09","",""
"07/10/2016 12:00:00 - 07/10/2016 13:00:00","BZN|GB","Without Sequence","36.42","",""
"07/10/2016 13:00:00 - 07/10/2016 14:00:00","BZN|GB","Without Sequence","34.60","",""
"07/10/2016 14:00:00 - 07/10/2016 15:00:00","BZN|GB","Without Sequence","38.80","",""
"07/10/2016 15:00:00 - 07/10/2016 16:00:00","BZN|GB","Without Sequence","43.54","",""
"07/10/2016 16:00:00 - 07/10/2016 17:00:00","BZN|GB","Without Sequence","57.65","",""
"07/10/2016 17:00:00 - 07/10/2016 18:00:00","BZN|GB","Without Sequence","92.22","",""
"07/10/2016 18:00:00 - 07/10/2016 19:00:00","BZN|GB","Without Sequence","120.00","",""
"07/10/2016 19:00:00 - 07/10/2016 20:00:00","BZN|GB","Without Sequence","47.52","",""
"07/10/2016 20:00:00 - 07/10/2016 21:00:00","BZN|GB","Without Sequence","39.95","",""
"07/10/2016 21:00:00 - 07/10/2016 22:00:00","BZN|GB","Without Sequence","34.97","",""
"07/10/2016 22:00:00 - 07/10/2016 23:00:00","BZN|GB","Without Sequence","49.06","",""
"07/10/2016 23:00:00 - 08/10/2016 00:00:00","BZN|GB","Without Sequence","38.80","",""
"08/10/2016 00:00:00 - 08/10/2016 01:00:00","BZN|GB","Without Sequence","36.05","",""
"08/10/2016 01:00:00 - 08/10/2016 02:00:00","BZN|GB","Without Sequence","34.09","",""
"08/10/2016 02:00:00 - 08/10/2016 03:00:00","BZN|GB","Without Sequence","27.83","",""
"08/10/2016 03:00:00 - 08/10/2016 04:00:00","BZN|GB","Without Sequence","33.01","",""
"08/10/2016 04:00:00 - 08/10/2016 05:00:00","BZN|GB","Without Sequence","35.58","",""
"08/10/2016 05:00:00 - 08/10/2016 06:00:00","BZN|GB","Without Sequence","39.17","",""
"08/10/2016 06:00:00 - 08/10/2016 07:00:00","BZN|GB","Without Sequence","36.06","",""
"08/10/2016 07:00:00 - 08/10/2016 08:00:00","BZN|GB","Without Sequence","43.95","",""
"08/10/2016 08:00:00 - 08/10/2016 09:00:00","BZN|GB","Without Sequence","58.87","",""
"08/10/2016 09:00:00 - 08/10/2016 10:00:00","BZN|GB","Without Sequence","58.14","",""
"08/10/2016 10:00:00 - 08/10/2016 11:00:00","BZN|GB","Without Sequence","48.82","",""
"08/10/2016 11:00:00 - 08/10/2016 12:00:00","BZN|GB","Without Sequence","40.00","",""
"08/10/2016 12:00:00 - 08/10/2016 13:00:00","BZN|GB","Without Sequence","36.06","",""
"08/10/2016 13:00:00 - 08/10/2016 14:00:00","BZN|GB","Without Sequence","35.53","",""
"08/10/2016 14:00:00 - 08/10/2016 15:00:00","BZN|GB","Without Sequence","34.79","",""
"08/10/2016 15:00:00 - 08/10/2016 16:00:00","BZN|GB","Without Sequence","39.61","",""
"08/10/2016 16:00:00 - 08/10/2016 17:00:00","BZN|GB","Without Sequence","48.27","",""
"08/10/2016 17:00:00 - 08/10/2016 18:00:00","BZN|GB","Without Sequence","109.92","",""
"08/10/2016 18:00:00 - 08/10/2016 19:00:00","BZN|GB","Without Sequence","124.93","",""
"08/10/2016 19:00:00 - 08/10/2016 20:00:00","BZN|GB","Without Sequence","39.96","",""
"08/10/2016 20:00:00 - 08/10/2016 21:00:00","BZN|GB","Without Sequence","37.45","",""
"08/10/2016 21:00:00 - 08/10/2016 22:00:00","BZN|GB","Without Sequence","35.50","",""
"08/10/2016 22:00:00 - 08/10/2016 23:00:00","BZN|GB","Without Sequence","46.89","",""
"08/10/2016 23:00:00 - 09/10/2016 00:00:00","BZN|GB","Without Sequence","36.98","",""
"09/10/2016 00:00:00 - 09/10/2016 01:00:00","BZN|GB","Without Sequence","33.09","",""
"09/10/2016 01:00:00 - 09/10/2016 02:00:00","BZN|GB","Without Sequence","27.26","",""
"09/10/2016 02:00:00 - 09/10/2016 03:00:00","BZN|GB","Without Sequence","26.74","",""
"09/10/2016 03:00:00 - 09/10/2016 04:00:00","BZN|GB","Without Sequence","25.97","",""
"09/10/2016 04:00:00 - 09/10/2016 05:00:00","BZN|GB","Without Sequence","27.07","",""
"09/10/2016 05:00:00 - 09/10/2016 06:00:00","BZN|GB","Without Sequence","32.15","",""
"09/10/2016 06:00:00 - 09/10/2016 07:00:00","BZN|GB","Without Sequence","30.56","",""
"09/10/2016 07:00:00 - 09/10/2016 08:00:00","BZN|GB","Without Sequence","31.01","",""
"09/10/2016 08:00:00 - 09/10/2016 09:00:00","BZN|GB","Without Sequence","33.02","",""
"09/10/2016 09:00:00 - 09/10/2016 10:00:00","BZN|GB","Without Sequence","35.10","",""
"09/10/2016 10:00:00 - 09/10/2016 11:00:00","BZN|GB","Without Sequence","38.08","",""
"09/10/2016 11:00:00 - 09/10/2016 12:00:00","BZN|GB","Without Sequence","37.61","",""
"09/10/2016 12:00:00 - 09/10/2016 13:00:00","BZN|GB","Without Sequence","37.49","",""
"09/10/2016 13:00:00 - 09/10/2016 14:00:00","BZN|GB","Without Sequence","40.00","",""
"09/10/2016 14:00:00 - 09/10/2016 15:00:00","BZN|GB","Without Sequence","32.55","",""
"09/10/2016 15:00:00 - 09/10/2016 16:00:00","BZN|GB","Without Sequence","35.04","",""
"09/10/2016 16:00:00 - 09/10/2016 17:00:00","BZN|GB","Without Sequence","43.54","",""
"09/10/2016 17:00:00 - 09/10/2016 18:00:00","BZN|GB","Without Sequence","77.90","",""
"09/10/2016 18:00:00 - 09/10/2016 19:00:00","BZN|GB","Without Sequence","104.23","",""
"09/10/2016 19:00:00 - 09/10/2016 20:00:00","BZN|GB","Without Sequence","47.95","",""
"09/10/2016 20:00:00 - 09/10/2016 21:00:00","BZN|GB","Without Sequence","42.27","",""
"09/10/2016 21:00:00 - 09/10/2016 22:00:00","BZN|GB","Without Sequence","32.03","",""
"09/10/2016 22:00:00 - 09/10/2016 23:00:00","BZN|GB","Without Sequence","36.86","",""
"09/10/2016 23:00:00 - 10/10/2016 00:00:00","BZN|GB","Without Sequence","32.56","",""
"10/10/2016 00:00:00 - 10/10/2016 01:00:00","BZN|GB","Without Sequence","31.54","",""
"10/10/2016 01:00:00 - 10/10/2016 02:00:00","BZN|GB","Without Sequence","27.80","",""
"10/10/2016 02:00:00 - 10/10/2016 03:00:00","BZN|GB","Without Sequence","27.84","",""
"10/10/2016 03:00:00 - 10/10/2016 04:00:00","BZN|GB","Without Sequence","29.00","",""
"10/10/2016 04:00:00 - 10/10/2016 05:00:00","BZN|GB","Without Sequence","29.00","",""
"10/10/2016 05:00:00 - 10/10/2016 06:00:00","BZN|GB","Without Sequence","45.50","",""
"10/10/2016 06:00:00 - 10/10/2016 07:00:00","BZN|GB","Without Sequence","65.00","",""
"10/10/2016 07:00:00 - 10/10/2016 08:00:00","BZN|GB","Without Sequence","61.91","",""
"10/10/2016 08:00:00 - 10/10/2016 09:00:00","BZN|GB","Without Sequence","50.96","",""
"10/10/2016 09:00:00 - 10/10/2016 10:00:00","BZN|GB","Without Sequence","46.03","",""
"10/10/2016 10:00:00 - 10/10/2016 11:00:00","BZN|GB","Without Sequence","45.50","",""
"10/10/2016 11:00:00 - 10/10/2016 12:00:00","BZN|GB","Without Sequence","45.03","",""
"10/10/2016 12:00:00 - 10/10/2016 13:00:00","BZN|GB","Without Sequence","43.18","",""
"10/10/2016 13:00:00 - 10/10/2016 14:00:00","BZN|GB","Without Sequence","45.01","",""
"10/10/2016 14:00:00 - 10/10/2016 15:00:00","BZN|GB","Without Sequence","48.53","",""
"10/10/2016 15:00:00 - 10/10/2016 16:00:00","BZN|GB","Without Sequence","52.93","",""
"10/10/2016 16:00:00 - 10/10/2016 17:00:00","BZN|GB","Without Sequence","67.24","",""
"10/10/2016 17:00:00 - 10/10/2016 18:00:00","BZN|GB","Without Sequence","198.66","",""
"10/10/2016 18:00:00 - 10/10/2016 19:00:00","BZN|GB","Without Sequence","159.92","",""
"10/10/2016 19:00:00 - 10/10/2016 20:00:00","BZN|GB","Without Sequence","55.00","",""
"10/10/2016 20:00:00 - 10/10/2016 21:00:00","BZN|GB","Without Sequence","38.99","",""
"10/10/2016 21:00:00 - 10/10/2016 22:00:00","BZN|GB","Without Sequence","31.85","",""
"10/10/2016 22:00:00 - 10/10/2016 23:00:00","BZN|GB","Without Sequence","39.06","",""
"10/10/2016 23:00:00 - 11/10/2016 00:00:00","BZN|GB","Without Sequence","35.00","",""
"11/10/2016 00:00:00 - 11/10/2016 01:00:00","BZN|GB","Without Sequence","34.01","",""
"11/10/2016 01:00:00 - 11/10/2016 02:00:00","BZN|GB","Without Sequence","33.42","",""
"11/10/2016 02:00:00 - 11/10/2016 03:00:00","BZN|GB","Without Sequence","32.95","",""
"11/10/2016 03:00:00 - 11/10/2016 04:00:00","BZN|GB","Without Sequence","32.45","",""
"11/10/2016 04:00:00 - 11/10/2016 05:00:00","BZN|GB","Without Sequence","34.56","",""
"11/10/2016 05:00:00 - 11/10/2016 06:00:00","BZN|GB","Without Sequence","55.05","",""
"11/10/2016 06:00:00 - 11/10/2016 07:00:00","BZN|GB","Without Sequence","57.00","",""
"11/10/2016 07:00:00 - 11/10/2016 08:00:00","BZN|GB","Without Sequence","69.96","",""
"11/10/2016 08:00:00 - 11/10/2016 09:00:00","BZN|GB","Without Sequence","64.93","",""
"11/10/2016 09:00:00 - 11/10/2016 10:00:00","BZN|GB","Without Sequence","38.00","",""
"11/10/2016 10:00:00 - 11/10/2016 11:00:00","BZN|GB","Without Sequence","35.09","",""
"11/10/2016 11:00:00 - 11/10/2016 12:00:00","BZN|GB","Without Sequence","35.02","",""
"11/10/2016 12:00:00 - 11/10/2016 13:00:00","BZN|GB","Without Sequence","34.39","",""
"11/10/2016 13:00:00 - 11/10/2016 14:00:00","BZN|GB","Without Sequence","34.30","",""
"11/10/2016 14:00:00 - 11/10/2016 15:00:00","BZN|GB","Without Sequence","39.91","",""
"11/10/2016 15:00:00 - 11/10/2016 16:00:00","BZN|GB","Without Sequence","48.45","",""
"11/10/2016 16:00:00 - 11/10/2016 17:00:00","BZN|GB","Without Sequence","54.42","",""
"11/10/2016 17:00:00 - 11/10/2016 18:00:00","BZN|GB","Without Sequence","95.00","",""
"11/10/2016 18:00:00 - 11/10/2016 19:00:00","BZN|GB","Without Sequence","85.47","",""
"11/10/2016 19:00:00 - 11/10/2016 20:00:00","BZN|GB","Without Sequence","48.64","",""
"11/10/2016 20:00:00 - 11/10/2016 21:00:00","BZN|GB","Without Sequence","34.58","",""
"11/10/2016 21:00:00 - 11/10/2016 22:00:00","BZN|GB","Without Sequence","32.48","",""
"11/10/2016 22:00:00 - 11/10/2016 23:00:00","BZN|GB","Without Sequence","43.86","",""
"11/10/2016 23:00:00 - 12/10/2016 00:00:00","BZN|GB","Without Sequence","36.78","",""
"12/10/2016 00:00:00 - 12/10/2016 01:00:00","BZN|GB","Without Sequence","36.83","",""
"12/10/2016 01:00:00 - 12/10/2016 02:00:00","BZN|GB","Without Sequence","36.50","",""
"12/10/2016 02:00:00 - 12/10/2016 03:00:00","BZN|GB","Without Sequence","36.25","",""
"12/10/2016 03:00:00 - 12/10/2016 04:00:00","BZN|GB","Without Sequence","35.27","",""
"12/10/2016 04:00:00 - 12/10/2016 05:00:00","BZN|GB","Without Sequence","35.00","",""
"12/10/2016 05:00:00 - 12/10/2016 06:00:00","BZN|GB","Without Sequence","37.78","",""
"12/10/2016 06:00:00 - 12/10/2016 07:00:00","BZN|GB","Without Sequence","64.94","",""
"12/10/2016 07:00:00 - 12/10/2016 08:00:00","BZN|GB","Without Sequence","69.95","",""
"12/10/2016 08:00:00 - 12/10/2016 09:00:00","BZN|GB","Without Sequence","62.43","",""
"12/10/2016 09:00:00 - 12/10/2016 10:00:00","BZN|GB","Without Sequence","54.71","",""
"12/10/2016 10:00:00 - 12/10/2016 11:00:00","BZN|GB","Without Sequence","46.18","",""
"12/10/2016 11:00:00 - 12/10/2016 12:00:00","BZN|GB","Without Sequence","41.87","",""
"12/10/2016 12:00:00 - 12/10/2016 13:00:00","BZN|GB","Without Sequence","37.84","",""
"12/10/2016 13:00:00 - 12/10/2016 14:00:00","BZN|GB","Without Sequence","37.01","",""
"12/10/2016 14:00:00 - 12/10/2016 15:00:00","BZN|GB","Without Sequence","45.00","",""
"12/10/2016 15:00:00 - 12/10/2016 16:00:00","BZN|GB","Without Sequence","55.87","",""
"12/10/2016 16:00:00 - 12/10/2016 17:00:00","BZN|GB","Without Sequence","63.21","",""
"12/10/2016 17:00:00 - 12/10/2016 18:00:00","BZN|GB","Without Sequence","105.74","",""
"12/10/2016 18:00:00 - 12/10/2016 19:00:00","BZN|GB","Without Sequence","83.20","",""
"12/10/2016 19:00:00 - 12/10/2016 20:00:00","BZN|GB","Without Sequence","57.45","",""
"12/10/2016 20:00:00 - 12/10/2016 21:00:00","BZN|GB","Without Sequence","40.09","",""
"12/10/2016 21:00:00 - 12/10/2016 22:00:00","BZN|GB","Without Sequence","33.96","",""
"12/10/2016 22:00:00 - 12/10/2016 23:00:00","BZN|GB","Without Sequence","39.09","",""
"12/10/2016 23:00:00 - 13/10/2016 00:00:00","BZN|GB","Without Sequence","36.55","",""
"13/10/2016 00:00:00 - 13/10/2016 01:00:00","BZN|GB","Without Sequence","36.07","",""
"13/10/2016 01:00:00 - 13/10/2016 02:00:00","BZN|GB","Without Sequence","35.84","",""
"13/10/2016 02:00:00 - 13/10/2016 03:00:00","BZN|GB","Without Sequence","35.51","",""
"13/10/2016 03:00:00 - 13/10/2016 04:00:00","BZN|GB","Without Sequence","35.00","",""
"13/10/2016 04:00:00 - 13/10/2016 05:00:00","BZN|GB","Without Sequence","37.00","",""
"13/10/2016 05:00:00 - 13/10/2016 06:00:00","BZN|GB","Without Sequence","40.99","",""
"13/10/2016 06:00:00 - 13/10/2016 07:00:00","BZN|GB","Without Sequence","64.91","",""
"13/10/2016 07:00:00 - 13/10/2016 08:00:00","BZN|GB","Without Sequence","67.96","",""
"13/10/2016 08:00:00 - 13/10/2016 09:00:00","BZN|GB","Without Sequence","62.00","",""
"13/10/2016 09:00:00 - 13/10/2016 10:00:00","BZN|GB","Without Sequence","42.46","",""
"13/10/2016 10:00:00 - 13/10/2016 11:00:00","BZN|GB","Without Sequence","40.00","",""
"13/10/2016 11:00:00 - 13/10/2016 12:00:00","BZN|GB","Without Sequence","38.55","",""
"13/10/2016 12:00:00 - 13/10/2016 13:00:00","BZN|GB","Without Sequence","37.23","",""
"13/10/2016 13:00:00 - 13/10/2016 14:00:00","BZN|GB","Without Sequence","37.23","",""
"13/10/2016 14:00:00 - 13/10/2016 15:00:00","BZN|GB","Without Sequence","38.00","",""
"13/10/2016 15:00:00 - 13/10/2016 16:00:00","BZN|GB","Without Sequence","55.99","",""
"13/10/2016 16:00:00 - 13/10/2016 17:00:00","BZN|GB","Without Sequence","65.46","",""
"13/10/2016 17:00:00 - 13/10/2016 18:00:00","BZN|GB","Without Sequence","108.50","",""
"13/10/2016 18:00:00 - 13/10/2016 19:00:00","BZN|GB","Without Sequence","94.58","",""
"13/10/2016 19:00:00 - 13/10/2016 20:00:00","BZN|GB","Without Sequence","59.37","",""
"13/10/2016 20:00:00 - 13/10/2016 21:00:00","BZN|GB","Without Sequence","45.56","",""
"13/10/2016 21:00:00 - 13/10/2016 22:00:00","BZN|GB","Without Sequence","36.40","",""
"13/10/2016 22:00:00 - 13/10/2016 23:00:00","BZN|GB","Without Sequence","41.01","",""
"13/10/2016 23:00:00 - 14/10/2016 00:00:00","BZN|GB","Without Sequence","37.95","",""
"14/10/2016 00:00:00 - 14/10/2016 01:00:00","BZN|GB","Without Sequence","36.96","",""
"14/10/2016 01:00:00 - 14/10/2016 02:00:00","BZN|GB","Without Sequence","36.60","",""
"14/10/2016 02:00:00 - 14/10/2016 03:00:00","BZN|GB","Without Sequence","36.44","",""
"14/10/2016 03:00:00 - 14/10/2016 04:00:00","BZN|GB","Without Sequence","35.45","",""
"14/10/2016 04:00:00 - 14/10/2016 05:00:00","BZN|GB","Without Sequence","37.50","",""
"14/10/2016 05:00:00 - 14/10/2016 06:00:00","BZN|GB","Without Sequence","46.10","",""
"14/10/2016 06:00:00 - 14/10/2016 07:00:00","BZN|GB","Without Sequence","51.95","",""
"14/10/2016 07:00:00 - 14/10/2016 08:00:00","BZN|GB","Without Sequence","66.82","",""
"14/10/2016 08:00:00 - 14/10/2016 09:00:00","BZN|GB","Without Sequence","64.94","",""
"14/10/2016 09:00:00 - 14/10/2016 10:00:00","BZN|GB","Without Sequence","50.66","",""
"14/10/2016 10:00:00 - 14/10/2016 11:00:00","BZN|GB","Without Sequence","46.08","",""
"14/10/2016 11:00:00 - 14/10/2016 12:00:00","BZN|GB","Without Sequence","46.30","",""
"14/10/2016 12:00:00 - 14/10/2016 13:00:00","BZN|GB","Without Sequence","41.99","",""
"14/10/2016 13:00:00 - 14/10/2016 14:00:00","BZN|GB","Without Sequence","38.82","",""
"14/10/2016 14:00:00 - 14/10/2016 15:00:00","BZN|GB","Without Sequence","38.93","",""
"14/10/2016 15:00:00 - 14/10/2016 16:00:00","BZN|GB","Without Sequence","50.40","",""
"14/10/2016 16:00:00 - 14/10/2016 17:00:00","BZN|GB","Without Sequence","61.85","",""
"14/10/2016 17:00:00 - 14/10/2016 18:00:00","BZN|GB","Without Sequence","159.99","",""
"14/10/2016 18:00:00 - 14/10/2016 19:00:00","BZN|GB","Without Sequence","79.98","",""
"14/10/2016 19:00:00 - 14/10/2016 20:00:00","BZN|GB","Without Sequence","52.94","",""
"14/10/2016 20:00:00 - 14/10/2016 21:00:00","BZN|GB","Without Sequence","38.93","",""
"14/10/2016 21:00:00 - 14/10/2016 22:00:00","BZN|GB","Without Sequence","36.45","",""
"14/10/2016 22:00:00 - 14/10/2016 23:00:00","BZN|GB","Without Sequence","44.05","",""
"14/10/2016 23:00:00 - 15/10/2016 00:00:00","BZN|GB","Without Sequence","39.96","",""
"15/10/2016 00:00:00 - 15/10/2016 01:00:00","BZN|GB","Without Sequence","37.92","",""
"15/10/2016 01:00:00 - 15/10/2016 02:00:00","BZN|GB","Without Sequence","36.08","",""
"15/10/2016 02:00:00 - 15/10/2016 03:00:00","BZN|GB","Without Sequence","32.21","",""
"15/10/2016 03:00:00 - 15/10/2016 04:00:00","BZN|GB","Without Sequence","31.71","",""
"15/10/2016 04:00:00 - 15/10/2016 05:00:00","BZN|GB","Without Sequence","36.46","",""
"15/10/2016 05:00:00 - 15/10/2016 06:00:00","BZN|GB","Without Sequence","37.51","",""
"15/10/2016 06:00:00 - 15/10/2016 07:00:00","BZN|GB","Without Sequence","36.92","",""
"15/10/2016 07:00:00 - 15/10/2016 08:00:00","BZN|GB","Without Sequence","41.93","",""
"15/10/2016 08:00:00 - 15/10/2016 09:00:00","BZN|GB","Without Sequence","44.67","",""
"15/10/2016 09:00:00 - 15/10/2016 10:00:00","BZN|GB","Without Sequence","41.28","",""
"15/10/2016 10:00:00 - 15/10/2016 11:00:00","BZN|GB","Without Sequence","38.16","",""
"15/10/2016 11:00:00 - 15/10/2016 12:00:00","BZN|GB","Without Sequence","37.59","",""
"15/10/2016 12:00:00 - 15/10/2016 13:00:00","BZN|GB","Without Sequence","36.02","",""
"15/10/2016 13:00:00 - 15/10/2016 14:00:00","BZN|GB","Without Sequence","35.23","",""
"15/10/2016 14:00:00 - 15/10/2016 15:00:00","BZN|GB","Without Sequence","35.21","",""
"15/10/2016 15:00:00 - 15/10/2016 16:00:00","BZN|GB","Without Sequence","37.76","",""
"15/10/2016 16:00:00 - 15/10/2016 17:00:00","BZN|GB","Without Sequence","46.09","",""
"15/10/2016 17:00:00 - 15/10/2016 18:00:00","BZN|GB","Without Sequence","119.98","",""
"15/10/2016 18:00:00 - 15/10/2016 19:00:00","BZN|GB","Without Sequence","80.59","",""
"15/10/2016 19:00:00 - 15/10/2016 20:00:00","BZN|GB","Without Sequence","41.73","",""
"15/10/2016 20:00:00 - 15/10/2016 21:00:00","BZN|GB","Without Sequence","38.66","",""
"15/10/2016 21:00:00 - 15/10/2016 22:00:00","BZN|GB","Without Sequence","36.92","",""
"15/10/2016 22:00:00 - 15/10/2016 23:00:00","BZN|GB","Without Sequence","50.00","",""
"15/10/2016 23:00:00 - 16/10/2016 00:00:00","BZN|GB","Without Sequence","44.90","",""
"16/10/2016 00:00:00 - 16/10/2016 01:00:00","BZN|GB","Without Sequence","40.86","",""
"16/10/2016 01:00:00 - 16/10/2016 02:00:00","BZN|GB","Without Sequence","38.92","",""
"16/10/2016 02:00:00 - 16/10/2016 03:00:00","BZN|GB","Without Sequence","36.44","",""
"16/10/2016 03:00:00 - 16/10/2016 04:00:00","BZN|GB","Without Sequence","33.99","",""
"16/10/2016 04:00:00 - 16/10/2016 05:00:00","BZN|GB","Without Sequence","29.22","",""
"16/10/2016 05:00:00 - 16/10/2016 06:00:00","BZN|GB","Without Sequence","35.03","",""
"16/10/2016 06:00:00 - 16/10/2016 07:00:00","BZN|GB","Without Sequence","33.95","",""
"16/10/2016 07:00:00 - 16/10/2016 08:00:00","BZN|GB","Without Sequence","35.51","",""
"16/10/2016 08:00:00 - 16/10/2016 09:00:00","BZN|GB","Without Sequence","37.79","",""
"16/10/2016 09:00:00 - 16/10/2016 10:00:00","BZN|GB","Without Sequence","37.56","",""
"16/10/2016 10:00:00 - 16/10/2016 11:00:00","BZN|GB","Without Sequence","37.56","",""
"16/10/2016 11:00:00 - 16/10/2016 12:00:00","BZN|GB","Without Sequence","36.80","",""
"16/10/2016 12:00:00 - 16/10/2016 13:00:00","BZN|GB","Without Sequence","35.11","",""
"16/10/2016 13:00:00 - 16/10/2016 14:00:00","BZN|GB","Without Sequence","34.00","",""
"16/10/2016 14:00:00 - 16/10/2016 15:00:00","BZN|GB","Without Sequence","31.92","",""
"16/10/2016 15:00:00 - 16/10/2016 16:00:00","BZN|GB","Without Sequence","36.88","",""
"16/10/2016 16:00:00 - 16/10/2016 17:00:00","BZN|GB","Without Sequence","47.46","",""
"16/10/2016 17:00:00 - 16/10/2016 18:00:00","BZN|GB","Without Sequence","99.94","",""
"16/10/2016 18:00:00 - 16/10/2016 19:00:00","BZN|GB","Without Sequence","89.92","",""
"16/10/2016 19:00:00 - 16/10/2016 20:00:00","BZN|GB","Without Sequence","46.28","",""
"16/10/2016 20:00:00 - 16/10/2016 21:00:00","BZN|GB","Without Sequence","40.00","",""
"16/10/2016 21:00:00 - 16/10/2016 22:00:00","BZN|GB","Without Sequence","36.02","",""
"16/10/2016 22:00:00 - 16/10/2016 23:00:00","BZN|GB","Without Sequence","36.00","",""
"16/10/2016 23:00:00 - 17/10/2016 00:00:00","BZN|GB","Without Sequence","27.28","",""
"17/10/2016 00:00:00 - 17/10/2016 01:00:00","BZN|GB","Without Sequence","26.92","",""
"17/10/2016 01:00:00 - 17/10/2016 02:00:00","BZN|GB","Without Sequence","26.18","",""
"17/10/2016 02:00:00 - 17/10/2016 03:00:00","BZN|GB","Without Sequence","26.26","",""
"17/10/2016 03:00:00 - 17/10/2016 04:00:00","BZN|GB","Without Sequence","28.03","",""
"17/10/2016 04:00:00 - 17/10/2016 05:00:00","BZN|GB","Without Sequence","37.34","",""
"17/10/2016 05:00:00 - 17/10/2016 06:00:00","BZN|GB","Without Sequence","42.69","",""
"17/10/2016 06:00:00 - 17/10/2016 07:00:00","BZN|GB","Without Sequence","44.96","",""
"17/10/2016 07:00:00 - 17/10/2016 08:00:00","BZN|GB","Without Sequence","53.07","",""
"17/10/2016 08:00:00 - 17/10/2016 09:00:00","BZN|GB","Without Sequence","53.19","",""
"17/10/2016 09:00:00 - 17/10/2016 10:00:00","BZN|GB","Without Sequence","45.79","",""
"17/10/2016 10:00:00 - 17/10/2016 11:00:00","BZN|GB","Without Sequence","43.80","",""
"17/10/2016 11:00:00 - 17/10/2016 12:00:00","BZN|GB","Without Sequence","40.05","",""
"17/10/2016 12:00:00 - 17/10/2016 13:00:00","BZN|GB","Without Sequence","37.09","",""
"17/10/2016 13:00:00 - 17/10/2016 14:00:00","BZN|GB","Without Sequence","38.05","",""
"17/10/2016 14:00:00 - 17/10/2016 15:00:00","BZN|GB","Without Sequence","43.80","",""
"17/10/2016 15:00:00 - 17/10/2016 16:00:00","BZN|GB","Without Sequence","48.55","",""
"17/10/2016 16:00:00 - 17/10/2016 17:00:00","BZN|GB","Without Sequence","64.42","",""
"17/10/2016 17:00:00 - 17/10/2016 18:00:00","BZN|GB","Without Sequence","109.27","",""
"17/10/2016 18:00:00 - 17/10/2016 19:00:00","BZN|GB","Without Sequence","104.92","",""
"17/10/2016 19:00:00 - 17/10/2016 20:00:00","BZN|GB","Without Sequence","55.61","",""
"17/10/2016 20:00:00 - 17/10/2016 21:00:00","BZN|GB","Without Sequence","41.01","",""
"17/10/2016 21:00:00 - 17/10/2016 22:00:00","BZN|GB","Without Sequence","36.00","",""
"17/10/2016 22:00:00 - 17/10/2016 23:00:00","BZN|GB","Without Sequence","38.55","",""
"17/10/2016 23:00:00 - 18/10/2016 00:00:00","BZN|GB","Without Sequence","34.00","",""
"18/10/2016 00:00:00 - 18/10/2016 01:00:00","BZN|GB","Without Sequence","33.99","",""
"18/10/2016 01:00:00 - 18/10/2016 02:00:00","BZN|GB","Without Sequence","31.00","",""
"18/10/2016 02:00:00 - 18/10/2016 03:00:00","BZN|GB","Without Sequence","29.00","",""
"18/10/2016 03:00:00 - 18/10/2016 04:00:00","BZN|GB","Without Sequence","27.92","",""
"18/10/2016 04:00:00 - 18/10/2016 05:00:00","BZN|GB","Without Sequence","32.42","",""
"18/10/2016 05:00:00 - 18/10/2016 06:00:00","BZN|GB","Without Sequence","57.07","",""
"18/10/2016 06:00:00 - 18/10/2016 07:00:00","BZN|GB","Without Sequence","51.96","",""
"18/10/2016 07:00:00 - 18/10/2016 08:00:00","BZN|GB","Without Sequence","55.00","",""
"18/10/2016 08:00:00 - 18/10/2016 09:00:00","BZN|GB","Without Sequence","44.17","",""
